M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,PhosphorusTreatment
73.5318985,4079.310059,29.96240044,399.4549866,129.9880066,14.20600033,28.2
77.36009979,4230.97998,32.12060165,402.7120056,122.2860031,14.65110016,22.5
172.8249969,4229.060059,32.25049973,397.2210083,131.0809937,14.94419956,0.0
180.0899963,4083.280029,31.08440018,391.7170105,129.4929962,13.62979984,28.2
143.0039978,4219.290039,33.13999939,397.7080078,129.5099945,15.4822998,0.0
133.7949982,4220.390137,31.80660057,388.8999939,124.7009964,13.92469978,22.5
175.2089996,4216.799805,32.6595993,395.0899963,120.1930008,15.5230999,28.2
85.06240082,4299.790039,31.14410019,401.6560059,126.3470001,15.77840042,16.9
157.1069946,4205.5,33.14179993,397.7059937,128.3439941,15.43760014,0.0
133.7169952,4268.290039,31.21920013,392.9129944,125.7770004,13.22469997,0.0
63.979599,4049.040039,29.75830078,409.7720032,133.9790039,14.30539989,0.0
139.5429993,4041.209961,30.05660057,402.1119995,131.2079926,13.55449963,0.0
142.9490051,4239.600098,33.1155014,395.1679993,128.8159943,15.63729954,28.2
141.7059937,4071.72998,31.51000023,403.7510071,134.1170044,14.63230038,22.5
193.0579987,4021.590088,30.17399979,397.6260071,134.901001,12.92160034,16.9
77.37329865,4314.149902,30.85910034,401.4609985,121.9260025,15.61859989,16.9
82.32929993,4278.350098,30.65049934,390.2279968,125.0029984,15.17409992,16.9
78.81919861,4311.620117,31.11129951,401.5310059,123.6930008,15.67409992,16.9
182.1080017,4068.469971,30.22789955,401.1579895,128.3480072,13.39649963,0.0
155.8000031,4277.839844,32.09400177,399.7770081,136.272995,15.13669968,0.0
101.322998,4206.470215,31.87260056,398.605011,125.8059998,14.23840046,22.5
158.4720001,4188.029785,30.99449921,390.6669922,126.5230026,12.99139977,0.0
84.63529968,4174.490234,31.57789993,401.7919922,128.3220062,14.67300034,0.0
114.0039978,4237.0,31.83679962,400.7179871,130.3119965,15.21590042,0.0
181.9759979,4158.959961,32.39550018,405.9419861,134.076004,15.26270008,16.9
174.470993,4210.319824,32.32300186,399.6600037,135.7720032,15.0067997,0.0
90.23789978,4180.439941,31.69860077,401.7399902,128.4550018,14.66079998,0.0
88.75299835,4318.569824,31.40719986,398.5859985,127.4589996,14.79640007,0.0
175.5310059,4201.890137,32.84289932,395.5450134,128.5679932,15.57149982,28.2
151.8849945,4185.339844,30.4375,388.8200073,121.1429977,13.83240032,22.5
97.56369781,4210.299805,31.80579948,398.6589966,125.9309998,14.25469971,22.5
164.0769958,4052.22998,31.32259941,403.7780151,140.6410065,14.5323,0.0
158.5700073,4079.030029,32.01010132,403.5580139,133.6239929,14.59080029,22.5
174.3609924,4213.799805,32.41669846,397.2479858,132.7689972,14.85039997,0.0
180.7640076,4154.689941,32.91600037,405.7260132,129.3480072,15.17380047,16.9
144.7779999,4024.550049,29.81389999,397.9320068,134.2610016,13.00090027,16.9
137.8730011,4215.060059,31.62779999,388.9219971,124.3889999,13.89500046,22.5
147.7250061,4190.540039,29.98380089,388.6900024,120.1910019,13.86699963,22.5
188.6269989,4013.73999,30.04610062,397.6690063,134.6549988,12.90019989,16.9
152.0130005,4219.950195,31.11529922,392.9979858,127.4929962,13.18630028,0.0
127.2440033,4264.339844,30.98089981,390.5169983,124.3700027,12.95559978,0.0
111.8239975,4199.589844,31.78249931,400.7210083,129.9559937,15.19559956,22.5
168.3710022,4016.75,30.16239929,401.8999939,133.6049957,13.46179962,16.9
158.1660004,4105.100098,32.3506012,407.5969849,130.4880066,15.12580013,0.0
79.6312027,4338.22998,31.40859985,398.7030029,127.6309967,14.79310036,0.0
136.4190063,4082.899902,31.67919922,408.0620117,132.1779938,15.20440006,0.0
78.5911026,4274.77002,31.35230064,402.7260132,122.625,14.84689999,0.0
74.22119904,4351.97998,31.36849976,398.7600098,129.0429993,14.78209972,0.0
150.3699951,4282.740234,32.11809921,399.651001,134.7299957,15.05589962,0.0
140.8500061,4111.339844,30.62129974,400.3340149,128.6410065,13.58539963,28.2
137.3249969,4243.180176,30.92550087,390.4530029,123.4729996,13.00300026,0.0
171.977005,4122.430176,31.10269928,389.3120117,127.7699966,13.74310017,0.0
145.1860046,4201.569824,31.08810043,388.8800049,122.3909988,13.85070038,22.5
201.0330048,3986.040039,30.47139931,398.3450012,145.477005,12.91720009,0.0
174.9920044,4205.25,32.83610153,395.4580078,126.7170029,15.56540012,28.2
83.4138031,4267.200195,30.45759964,402.947998,126.0410004,14.82499981,0.0
150.2669983,4171.580078,31.16130066,391.4440002,124.2369995,13.72000027,0.0
156.9600067,4024.399902,29.92620087,397.8469849,134.2019958,12.98770046,16.9
77.09190369,4225.180176,32.78879929,398.776001,121.6480026,14.58870029,22.5
149.8710022,4048.110107,31.55430031,403.7009888,135.7250061,14.58909988,0.0
168.5720062,4142.089844,30.94070053,390.7929993,128.197998,12.96539974,22.5
187.6730042,4070.25,30.63990021,399.7690125,130.9029999,13.46800041,0.0
132.9049988,4110.220215,30.64979935,400.526001,129.25,13.61229992,28.2
158.3309937,4255.52002,32.27410126,397.072998,130.4960022,14.83810043,0.0
87.84980011,4291.419922,31.08370018,401.6799927,126.7030029,15.80490017,16.9
156.8269958,4203.990234,31.08099937,393.0570068,128.5859985,13.1711998,0.0
181.2799988,4149.290039,32.38029861,407.3439941,132.5950012,15.16079998,0.0
146.5599976,4234.859863,33.09360123,395.2080078,128.8699951,15.6274004,28.2
162.8269958,4053.639893,30.15329933,401.6019897,129.4400024,13.46580029,0.0
88.04730225,4330.72998,31.10160065,411.4760132,131.6399994,16.46290016,0.0
168.3619995,4245.029785,31.9538002,397.2229919,130.5140076,15.04920006,0.0
86.29260254,4254.569824,31.3227005,395.7969971,124.4459991,14.32979965,0.0
137.2180023,4068.669922,31.38549995,403.7990112,134.3419952,14.63630009,22.5
158.2350006,4174.330078,30.91239929,389.0390015,123.8180008,13.78979969,22.5
139.8450012,4142.310059,32.19440079,406.4779968,131.022995,15.26620007,16.9
180.8130035,4144.709961,32.45539856,407.3200073,132.1349945,15.14350033,0.0
77.91619873,4221.169922,31.75200081,398.9580078,124.6399994,14.39500046,22.5
90.89649963,4210.310059,31.68460083,398.7659912,126.1019974,14.28590012,22.5
160.477005,4168.810059,31.01280022,389.1069946,124.8209991,13.77910042,22.5
163.6679993,4108.060059,32.57210159,407.4700012,130.095993,15.09469986,0.0
191.0130005,4077.159912,30.77899933,399.7529907,131.9850006,13.48859978,0.0
158.0930023,4161.839844,30.56010056,389.1229858,120.9280014,13.76550007,0.0
153.1699982,4280.25,32.11259842,399.70401,135.3500061,15.09220028,0.0
79.1257019,4268.950195,30.93199921,402.8699951,124.625,14.84060001,0.0
163.8000031,4157.799805,30.8621006,390.6919861,126.4690018,12.98069954,22.5
177.6139984,4173.399902,32.77320099,395.7829895,133.7669983,15.55930042,28.2
198.6100006,4080.719971,30.51650047,401.3250122,133.3890076,13.45979977,16.9
109.5479965,4303.160156,31.66909981,384.7829895,124.8799973,14.04370022,0.0
81.09259796,4226.080078,31.06809998,402.947998,125.1849976,14.51539993,22.5
154.9589996,4197.439941,30.9477005,390.5759888,125.2679977,13.00979996,0.0
156.2059937,4139.899902,31.18549919,391.5610046,126.0360031,13.69460011,28.2
80.67900085,4265.189941,31.59670067,395.9169922,123.1190033,14.38539982,0.0
117.125,4225.27002,31.22109985,395.9230042,127.6100006,14.11559963,22.5
58.45429993,4049.97998,29.78560066,406.0710144,133.1459961,14.44610023,0.0
102.9300003,4315.709961,30.94989967,411.946991,134.4810028,16.64119911,0.0
47.70050049,4095.310059,29.97310066,401.9299927,130.2250061,14.72910023,28.2
179.253006,4144.589844,32.78499985,398.0559998,133.8410034,15.43159962,0.0
80.30950165,4144.910156,30.54430008,397.4150085,126.8389969,14.28170013,0.0
181.072998,4157.5,32.51409912,405.8959961,132.7389984,15.24170017,16.9
172.8170013,4074.360107,31.93720055,403.5409851,135.9459991,14.61340046,0.0
117.2330017,4274.029785,31.62820053,391.480011,126.9520035,13.70429993,0.0
114.4100037,4277.72998,32.18970108,400.6960144,129.8309937,15.51070023,16.9
62.68489838,4006.129883,29.42469978,409.8380127,136.0970001,14.28180027,0.0
86.82610321,4046.0,30.1135006,409.79599,134.720993,14.25090027,0.0
132.654007,4023.580078,29.69070053,398.026001,134.4109955,13.00979996,16.9
108.163002,4309.310059,31.5821991,402.5369873,129.7819977,15.85200024,0.0
111.3949966,4249.720215,31.83499908,401.3859863,129.9559937,15.42380047,0.0
146.4349976,4237.060059,31.22120094,392.9219971,126.3960037,13.21000004,0.0
146.1679993,4179.709961,31.43659973,388.9909973,124.7470016,13.85999966,0.0
92.63909912,4261.859863,30.06979942,402.9549866,126.1169968,14.81159973,0.0
146.8049927,4091.75,31.95770073,407.8500061,131.5809937,15.16899967,0.0
201.7839966,4012.689941,30.33060074,397.6700134,136.5350037,12.96940041,0.0
80.28679657,4175.810059,31.52440071,401.8240051,127.9570007,14.68659973,0.0
91.46849823,4043.060059,30.3973999,405.9119873,133.6190033,14.35770035,0.0
181.595993,4156.589844,32.42959976,405.9289856,133.6799927,15.25430012,16.9
150.4640045,4208.819824,30.83729935,390.394989,123.3310013,13.04660034,0.0
140.2610016,4292.72998,32.06480026,399.5509949,133.7319946,14.97350025,0.0
179.0209961,4086.830078,31.03770065,391.6960144,128.9920044,13.62769985,28.2
146.0910034,4046.360107,31.48189926,403.7309875,135.5140076,14.59720039,0.0
86.22260284,4264.399902,30.41609955,389.9960022,125.0469971,15.19029999,16.9
41.06999969,4050.419922,29.17790031,409.9049988,133.5149994,14.27420044,0.0
198.0140076,4077.27002,30.50489998,401.3380127,133.3580017,13.45680046,16.9
92.61250305,4241.109863,30.12100029,389.6430054,124.5979996,15.20940018,16.9
169.1390076,4086.699951,32.31240082,403.4179993,133.2749939,14.55659962,22.5
156.7149963,4108.799805,30.49889946,399.8980103,126.0699997,13.52099991,28.2
179.0709991,4147.149902,32.79899979,398.0390015,133.529007,15.42879963,0.0
178.7350006,3989.330078,30.0739994,397.9880066,138.3450012,12.95429993,0.0
136.9839935,4108.959961,30.63640022,400.4410095,129.0670013,13.59899998,28.2
159.548996,4147.560059,32.69309998,406.0440063,128.8040009,15.19639969,16.9
95.76129913,4306.029785,31.41939926,398.4700012,127.3310013,14.79170036,0.0
138.3179932,3994.860107,29.6678009,398.1010132,135.7330017,13.00090027,0.0
149.9570007,4145.660156,32.40769958,406.2709961,130.1190033,15.23779964,16.9
193.4839935,4107.040039,30.53429985,401.2399902,132.1080017,13.46630001,0.0
106.5510025,4190.620117,32.05799866,401.6199951,128.7160034,14.63189983,0.0
175.2120056,4121.140137,33.18399811,407.1910095,128.5709991,15.04769993,0.0
201.9320068,4016.310059,30.33760071,397.6359863,136.121994,12.97579956,0.0
180.470993,4119.939941,32.07329941,403.5069885,134.5619965,14.70699978,22.5
72.15859985,4350.569824,31.21949959,410.9689941,131.451004,16.25550079,0.0
114.4840012,4305.220215,32.2018013,400.3120117,130.4629974,15.94480038,0.0
94.8207016,4183.410156,31.79570007,401.7049866,128.5709991,14.65170002,0.0
175.9199982,4198.450195,32.83929825,395.6069946,129.9380035,15.57289982,28.2
181.779007,4127.319824,32.0177002,403.5249939,134.9589996,14.72739983,22.5
64.58119965,4088.889893,29.97430038,399.6530151,129.8860016,14.25090027,28.2
155.9519958,4166.450195,30.60230064,391.57901,120.8690033,13.67160034,0.0
74.28790283,4052.530029,30.17840004,405.946991,132.9660034,14.40929985,0.0
106.8690033,4040.26001,30.27779961,409.894989,135.8569946,14.19789982,0.0
119.7819977,4178.319824,30.96260071,397.7799988,128.3899994,13.92539978,0.0
160.5,4203.169922,33.16749954,397.6839905,127.6139984,15.42319965,0.0
176.1529999,4195.069824,32.40380096,397.2839966,133.9759979,14.8032999,0.0
150.6569977,4074.72998,31.75939941,403.6520081,133.8540039,14.61470032,22.5
82.375,4264.109863,31.45980072,395.8850098,123.8889999,14.36240005,0.0
138.0189972,4023.429932,29.7446003,397.9869995,134.3730011,13.0060997,16.9
88.23300171,4256.390137,30.31200027,389.8819885,124.939003,15.19699955,16.9
180.0149994,4135.399902,32.71839905,407.2430115,130.8170013,15.09560013,0.0
130.8240051,4141.060059,32.04550171,406.644989,131.4400024,15.28619957,16.9
152.2339935,4049.26001,30.12470055,401.8519897,130.4920044,13.51249981,0.0
177.0509949,4181.959961,32.80540085,395.7269897,132.7140045,15.5607996,28.2
102.2320023,4237.580078,30.85009956,402.9060059,124.9219971,14.42739964,22.5
82.51719666,4340.609863,31.16290092,411.2690125,130.7149963,16.3871994,0.0
162.1970062,4129.399902,30.94300079,391.4989929,123.9940033,13.64840031,28.2
202.3190002,4025.300049,30.35759926,397.5740051,135.4459991,12.98760033,0.0
92.27380371,4248.359863,31.26650047,395.6489868,124.362999,14.29469967,0.0
