M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,PhosphorusTreatment
405.9909973,3370.550049,52.53020096,389.0140076,236.3280029,9.743060112,9.0
367.2839966,3572.469971,57.45420074,399.1579895,217.4259949,8.926989555,0.0
362.8179932,3474.25,54.32249832,389.7319946,213.227005,9.259070396,27.0
357.8970032,3785.52002,64.35420227,415.0620117,226.2669983,10.34220028,0.0
459.0159912,3416.610107,54.4878006,406.5690002,237.6260071,10.20470047,18.0
350.2600098,3791.330078,64.05860138,414.0559998,223.8939972,9.968509674,27.0
425.2229919,3504.879883,58.92240143,403.6749878,242.4450073,9.941519737,27.0
367.1440125,3710.909912,63.11790085,407.993988,235.5789948,9.039290428,0.0
391.7430115,3687.840088,61.0868988,410.1520081,237.7339935,9.921250343,0.0
431.4960022,3386.860107,55.99819946,398.2969971,247.9029999,9.340660095,27.0
454.5910034,3346.22998,55.38159943,403.6839905,260.6119995,9.881219864,0.0
390.053009,3556.280029,59.03950119,400.8529968,237.4309998,9.369190216,18.0
337.2120056,3709.360107,59.72790146,402.6539917,215.4640045,8.816280365,0.0
415.04599,3339.610107,53.63570023,393.1080017,244.1309967,9.592969894,0.0
342.5570068,3768.98999,61.39379883,406.8479919,227.3209991,8.872449875,9.0
511.3429871,3463.580078,57.17839813,426.3909912,263.2850037,10.73980045,0.0
413.5379944,3339.22998,53.44240189,392.6659851,242.7709961,9.543840408,0.0
489.1610107,3454.530029,56.27140045,418.0920105,271.0859985,10.27610016,18.0
331.4689941,3744.040039,60.17369843,404.3770142,208.4459991,8.921199799,0.0
329.6080017,3768.219971,60.16790009,405.2359924,201.1159973,8.981100082,0.0
384.0610046,3440.560059,52.81829834,389.9710083,223.4019928,9.523920059,0.0
452.276001,3405.909912,56.53419876,408.3070068,255.4819946,9.740169525,27.0
362.0809937,3625.149902,59.48300171,401.1919861,228.6990051,8.893750191,9.0
311.0570068,3784.560059,59.52780151,403.4580078,199.0379944,8.966549873,0.0
418.0559998,3432.899902,51.98740005,395.5769958,222.2480011,10.00599957,9.0
420.0169983,3332.629883,54.2344017,394.0650024,248.4320068,9.722310066,0.0
324.5010071,3745.060059,59.81740189,403.2290039,198.9440002,8.901820183,0.0
523.8060303,3501.959961,56.84669876,434.6700134,272.3659973,11.05039978,18.0
303.1019897,3788.699951,60.49670029,406.2090149,197.2039948,9.311980247,0.0
416.4570007,3426.959961,51.7757988,394.3590088,223.4149933,9.976420403,9.0
511.8699951,3457.219971,56.18529892,423.7550049,257.8129883,10.62419987,0.0
384.2309875,3451.179932,52.21659851,389.696991,221.6069946,9.576100349,0.0
382.2820129,3503.72998,51.23320007,392.8259888,199.1320038,9.917220116,27.0
364.0700073,3475.929932,53.95800018,389.6489868,213.1860046,9.304320335,27.0
418.6600037,3336.120117,54.04529953,393.8989868,247.1719971,9.683130264,0.0
366.8410034,3598.179932,59.05149841,400.1940002,229.8049927,8.913160324,9.0
436.2929993,3328.879883,54.62250137,398.0079956,254.0619965,9.729120255,18.0
350.3240051,3781.330078,63.84379959,409.8940125,232.7189941,9.024250031,0.0
438.9179993,3325.669922,54.9455986,398.6900024,255.8329926,9.783249855,18.0
385.8450012,3457.340088,51.41859818,389.3410034,220.0420074,9.649829865,0.0
496.2019958,3430.560059,56.11299896,418.131012,252.9830017,10.46109962,27.0
366.6109924,3778.340088,64.43299866,416.2669983,227.8399963,10.7258997,9.0
501.8349915,3419.909912,57.27519989,421.1210022,270.7829895,10.47910023,0.0
350.3659973,3790.22998,63.85839844,413.9559937,222.451004,10.00129986,27.0
316.4500122,3773.929932,59.2947998,402.7080078,198.8399963,8.853919983,0.0
385.381012,3733.689941,63.57099915,412.8619995,237.9700012,10.03250027,0.0
331.6910095,3754.23999,60.63830185,405.5629883,202.3690033,9.03398037,0.0
467.5660095,3380.98999,55.75379944,408.7909851,264.4240112,10.01620007,27.0
352.3359985,3675.870117,60.13130188,402.8760071,226.0639954,8.854820251,9.0
380.446991,3750.389893,65.34729767,413.7390137,238.2929993,10.13899994,0.0
451.0799866,3349.199951,55.09619904,402.7739868,258.9490051,9.832119942,0.0
338.6459961,3767.48999,61.02270126,407.7139893,204.7489929,9.137700081,0.0
464.0950012,3332.830078,56.39599991,406.1260071,264.4410095,10.01309967,0.0
439.8330078,3430.889893,53.37120056,402.0140076,228.1410065,10.13090038,0.0
332.9500122,3780.02002,61.02080154,407.723999,204.8849945,9.242830276,0.0
317.2720032,3788.590088,60.46580124,406.2109985,201.3809967,9.226590157,0.0
341.0710144,3805.290039,64.04989624,413.7470093,225.7480011,9.485369682,0.0
325.6019897,3739.550049,59.85990143,403.1839905,199.7290039,8.905920029,0.0
312.6719971,3790.879883,60.74209976,407.0570068,200.4790039,9.360930443,0.0
527.4580078,3503.75,56.73450089,436.0570068,270.2739868,11.10159969,18.0
418.8410034,3534.709961,58.90919876,406.2929993,242.5659943,10.04650021,27.0
394.8179932,3735.300049,65.28150177,417.4360046,237.0659943,11.98589993,0.0
396.6629944,3728.77002,60.8586998,414.0419922,236.5700073,10.77540016,9.0
396.7269897,3384.72998,54.64509964,392.1960144,234.4100037,9.251549721,9.0
447.197998,3308.590088,55.99629974,400.4970093,260.006012,9.917079926,18.0
348.2359924,3789.780029,63.29389954,413.6010132,218.1459961,10.05809975,27.0
398.2109985,3719.330078,59.61349869,413.0249939,236.4810028,10.52340031,9.0
448.7219849,3502.469971,58.01990128,414.5450134,246.6519928,10.59669971,9.0
360.0469971,3783.280029,65.05709839,414.7609863,230.7590027,10.30230045,0.0
521.3480225,3488.780029,56.97529984,431.848999,272.9599915,10.90629959,18.0
391.4530029,3615.560059,60.1446991,404.8559875,238.2449951,9.61575985,27.0
511.6289978,3451.149902,56.89020157,425.0100098,261.5360107,10.66040039,0.0
337.7030029,3791.26001,60.72240067,406.9219971,225.5850067,8.863349915,9.0
433.927002,3348.169922,54.03300095,395.2470093,244.0079956,9.885820389,0.0
377.506012,3649.820068,61.14210129,405.4890137,236.3110046,9.193889618,18.0
483.0159912,3369.540039,56.94480133,413.0920105,268.4349976,10.20610046,27.0
395.446991,3584.879883,59.46310043,403.3819885,238.7720032,9.636249542,27.0
384.1210022,3443.129883,54.86830139,392.8259888,230.3890076,9.040909767,9.0
376.2030029,3535.689941,58.42509842,397.6640015,231.5469971,9.065939903,9.0
526.3519897,3478.48999,56.20190048,428.3900146,262.6340027,10.74750042,18.0
448.197998,3354.030029,54.86309814,402.1579895,257.4320068,9.791199684,0.0
322.1640015,3784.189941,60.104599,405.2749939,201.6840057,9.066880226,0.0
403.973999,3656.590088,59.73099899,409.2839966,238.3049927,10.47140026,9.0
343.4689941,3719.290039,60.37810135,404.1119995,223.0690002,8.836600304,0.0
511.1199951,3459.98999,55.9516983,423.1650085,256.0710144,10.60999966,0.0
332.8649902,3777.570068,60.6977005,406.75,213.1609955,8.987449646,0.0
401.5610046,3369.02002,53.21670151,390.8200073,237.8379974,9.666500092,9.0
383.493988,3757.429932,65.01879883,417.2019958,234.0579987,11.32849979,0.0
315.506012,3789.469971,60.56389999,406.4920044,201.0639954,9.274479866,0.0
437.2569885,3388.72998,53.5768013,398.3680115,235.9459991,10.00360012,0.0
337.2080078,3793.340088,62.12340164,410.0650024,217.7319946,9.19064045,9.0
355.7860107,3534.27002,55.31280136,394.0880127,212.5980072,9.097080231,27.0
338.1719971,3791.800049,62.42150116,411.8200073,211.5410004,9.838769913,0.0
388.553009,3461.469971,49.01240158,389.1319885,215.2279968,9.946310043,0.0
369.3269958,3767.199951,66.22450256,412.5589905,236.7429962,10.00640011,0.0
352.3169861,3633.5,59.05670166,400.1000061,222.776001,8.80755043,0.0
357.696991,3783.139893,65.60479736,412.1090088,235.2359924,9.46350956,27.0
427.0270081,3329.48999,53.64910126,395.2109985,247.9859924,9.524200439,18.0
362.197998,3674.590088,61.01789856,404.5159912,231.7180023,8.952449799,9.0
414.5509949,3638.149902,59.83300018,409.8729858,239.845993,10.93630028,0.0
365.4500122,3490.360107,53.13059998,389.6040039,211.6699982,9.399160385,27.0
374.355011,3516.370117,50.27330017,390.4289856,202.5269928,9.815320015,27.0
458.4559937,3381.540039,55.09550095,404.7619934,243.4049988,10.11660004,18.0
422.2850037,3326.23999,54.47689819,394.3080139,250.0379944,9.761650085,0.0
330.9599915,3763.25,60.25630188,405.3089905,200.9680023,8.977069855,0.0
343.1040039,3797.139893,63.69440079,413.3609924,222.0149994,9.57942009,0.0
457.4819946,3342.110107,55.6711998,404.4049988,261.9719849,9.924300194,0.0
419.4060059,3440.179932,52.16289902,396.7539978,220.7680054,10.03479958,9.0
349.4559937,3611.310059,58.39339828,398.1010132,219.0619965,8.753259659,27.0
366.7890015,3767.23999,66.60690308,412.5549927,237.701004,9.267109871,27.0
367.9150085,3776.540039,64.6312027,416.2049866,229.2630005,10.7493,9.0
323.0020142,3751.48999,59.72679901,403.1919861,198.4880066,8.891360283,0.0
450.0769958,3302.939941,56.33530045,401.1130066,260.6170044,9.952050209,18.0
359.9060059,3505.860107,54.3891983,392.29599,211.3220062,9.134449959,27.0
345.0740051,3788.689941,63.08300018,412.4100037,217.1699982,9.680950165,0.0
477.6560059,3414.870117,55.46730042,411.868988,245.8419952,10.30720043,0.0
373.7210083,3761.620117,66.00839996,413.32901,237.5529938,10.14550018,0.0
493.2929993,3355.590088,58.64780045,415.4140015,266.1400146,10.22649956,27.0
330.5369873,3784.060059,61.06019974,407.8609924,204.9309998,9.297690392,0.0
477.8089905,3475.27002,57.7881012,421.1440125,260.7950134,10.89480019,18.0
489.2049866,3365.27002,57.69419861,414.9440002,268.2739868,10.26949978,27.0
341.6789856,3802.5,63.97249985,413.9389954,223.8690033,9.543109894,0.0
410.4049988,3409.280029,50.89120102,388.6149902,227.9259949,9.77466011,9.0
427.0750122,3409.550049,56.70249939,400.3580017,246.3139954,9.870030403,27.0
320.4429932,3792.790039,61.26520157,408.7130127,203.5090027,9.519619942,0.0
480.1350098,3298.550049,58.99160004,410.3829956,262.9920044,10.10249996,0.0
458.1759949,3367.800049,55.35350037,404.1059875,245.6060028,10.08370018,18.0
415.6570129,3418.77002,51.60499954,393.0570068,225.3209991,9.937459946,9.0
510.5610046,3484.810059,56.97119904,426.9769897,263.5849915,10.82960033,0.0
477.1960144,3305.780029,58.38610077,409.9410095,265.802002,10.13689995,0.0
398.5350037,3468.199951,50.89820099,392.9849854,211.1320038,9.980910301,0.0
360.4649963,3575.679932,56.4756012,397.4299927,211.302002,9.036399841,27.0
367.7990112,3531.919922,51.79050064,390.3410034,207.6199951,9.522780418,27.0
443.3410034,3437.75,57.17340088,409.5100098,250.6000061,10.32110023,27.0
526.9550171,3480.620117,56.49509811,430.0209961,265.3150024,10.80889988,18.0
359.0209961,3750.610107,64.1371994,409.3609924,234.6990051,8.959329605,0.0
341.17099,3804.070068,63.7112999,412.3099976,227.1119995,9.363349915,0.0
376.4750061,3509.97998,50.42350006,390.7590027,201.947998,9.844409943,27.0
305.2739868,3787.179932,60.28239822,405.4970093,197.7420044,9.225489616,0.0
407.6830139,3519.629883,58.6692009,403.8439941,240.473999,9.708760262,27.0
474.7340088,3372.449951,56.2723999,410.5809937,266.7810059,10.10309982,27.0
512.3140259,3453.110107,56.64479828,424.7590027,260.5660095,10.65180016,0.0
347.4360046,3745.860107,61.61790085,406.4460144,228.5679932,8.876709938,9.0
323.9519958,3790.629883,61.1697998,408.3049927,204.2109985,9.436670303,0.0
428.9349976,3316.23999,54.70669937,393.8250122,249.4779968,9.852259636,0.0
396.0840149,3466.189941,50.43999863,391.7640076,211.9559937,9.969349861,0.0
434.1199951,3363.820068,53.70069885,395.7999878,240.6450043,9.913370132,0.0
339.7390137,3738.179932,60.36930084,404.6170044,221.5809937,8.83866024,0.0
345.8349915,3790.919922,63.05670166,413.5050049,216.102005,10.08759975,27.0
461.125,3525.030029,58.21350098,418.8320007,248.8159943,10.88399982,18.0
526.53302,3478.810059,56.35929871,429.1279907,263.9960022,10.77460003,18.0
351.9320068,3792.389893,65.21279907,412.8599854,232.5460052,9.629570007,27.0
390.3940125,3462.389893,49.12179947,389.6879883,213.673996,9.973329544,0.0
491.9129944,3411.699951,56.67549896,417.2810059,270.8880005,10.30970001,0.0
411.5069885,3678.659912,60.43009949,413.1170044,238.0469971,11.1328001,0.0
376.3959961,3586.280029,59.5442009,400.9219971,233.727005,9.143059731,9.0
354.4949951,3494.310059,53.9090004,390.6929932,213.6289978,9.116959572,27.0
339.7999878,3790.870117,62.49679947,411.8569946,212.302002,9.819950104,0.0
320.5849915,3786.110107,60.23020172,405.5920105,201.7050018,9.121080399,0.0
474.3139954,3315.090088,57.77399826,408.947998,266.0499878,10.11260033,0.0
383.1669922,3742.159912,64.53730011,413.3680115,238.2440033,10.05529976,0.0
341.0710144,3783.169922,62.2820015,410.5320129,214.0919952,9.28151989,9.0
334.6359863,3802.47998,61.17950058,408.3739929,221.746994,9.009719849,9.0
516.4500122,3467.23999,57.05099869,427.9989929,274.0969849,10.71249962,18.0
381.322998,3695.969971,62.78889847,409.3469849,237.9779968,9.431920052,27.0
477.881012,3402.52002,55.79090118,411.5039978,247.8730011,10.27770042,0.0
479.6319885,3311.199951,58.4844017,409.4819946,260.2789917,10.05760002,0.0
506.5140076,3441.899902,57.46530151,423.7890015,268.2420044,10.61779976,0.0
342.67099,3788.939941,62.6719017,411.9450073,213.9019928,9.763489723,0.0
495.7720032,3364.659912,58.72430038,415.4519958,260.8859863,10.16790009,27.0
355.256012,3787.060059,63.80630112,414.9440002,222.1990051,10.34179974,0.0
341.355011,3789.949951,62.5868988,411.9230042,213.1230011,9.800169945,0.0
480.3370056,3419.909912,56.09479904,414.1080017,268.2609863,10.16899967,0.0
375.6549988,3770.169922,64.52269745,417.3089905,229.9429932,11.04740047,0.0
435.4620056,3475.72998,57.80379868,404.7630005,244.2960052,10.07339954,27.0
354.9110107,3767.219971,64.18139648,409.7609863,233.9600067,8.979000092,0.0
352.2000122,3725.129883,61.65739822,406.0450134,229.7960052,8.891949654,9.0
358.071991,3521.530029,54.99629974,393.5,213.128006,9.120100021,27.0
470.7609863,3321.77002,57.24919891,407.9129944,265.8129883,10.08349991,0.0
408.6679993,3427.409912,56.32899857,396.8479919,240.470993,9.445770264,18.0
438.9710083,3536.860107,58.63940048,408.6220093,243.6320038,10.41650009,9.0
479.1820068,3371.399902,56.59889984,411.9259949,267.8429871,10.15839958,27.0
403.0549927,3367.169922,53.11059952,390.2529907,238.0870056,9.717100143,9.0
342.1650085,3648.629883,58.82350159,399.4760132,215.6920013,8.755209923,27.0
338.3609924,3767.949951,61.21300125,407.8869934,207.1900024,9.090209961,0.0
493.3269958,3451.310059,56.38980103,419.1149902,272.1650085,10.31729984,18.0
347.1940002,3790.280029,63.17210007,413.5740051,217.1130066,10.08059978,27.0
359.1300049,3784.48999,64.81279755,414.9379883,229.2830048,10.31709957,0.0
353.223999,3609.830078,57.24229813,400.1459961,216.9230042,8.835260391,27.0
371.1990051,3553.0,56.69269943,398.2380066,218.8650055,9.034720421,0.0
477.5220032,3425.530029,55.20220184,412.1929932,243.9660034,10.33090019,0.0
366.0979919,3501.209961,52.70690155,389.7030029,210.5449982,9.442609787,27.0
463.0960083,3385.659912,55.50699997,407.7420044,262.7399902,9.967920303,27.0
304.1910095,3787.949951,60.39479828,405.8609924,197.4790039,9.270070076,0.0
332.6799927,3736.060059,59.98509979,403.8240051,211.177002,8.872119904,0.0
509.927002,3452.340088,56.93460083,424.6109924,274.4660034,10.5571003,18.0
349.3399963,3789.47998,63.46390152,413.7189941,219.4900055,10.04629993,27.0
345.5010071,3631.48999,58.63190079,398.8439941,217.3240051,8.752579689,27.0
386.1040039,3752.820068,65.11620331,417.2090149,234.9600067,11.44559956,0.0
458.571991,3392.25,55.29320145,406.8320007,260.928009,9.925410271,27.0
362.243988,3775.780029,65.98629761,412.2619934,236.5679932,9.401229858,27.0
412.4679871,3657.169922,60.09500122,411.0310059,239.0559998,11.0447998,0.0
401.5750122,3688.52002,59.85599899,411.5870056,237.2489929,10.47990036,9.0
340.3479919,3694.320068,59.63489914,402.1579895,217.5249939,8.805350304,0.0
334.0939941,3775.580078,60.99829865,407.3039856,210.7839966,9.044549942,0.0
414.3169861,3560.830078,59.24150085,407.1300049,241.4649963,10.05210018,27.0
458.4339905,3425.340088,54.31679916,406.8340149,235.8059998,10.22210026,18.0
527.3579712,3483.929932,56.61259842,431.0939941,266.6140137,10.85359955,18.0
377.9970093,3758.5,65.65249634,415.3699951,235.628006,11.01010036,9.0
435.7359924,3376.699951,53.61320114,397.0750122,238.1439972,9.959179878,0.0
452.7929993,3477.23999,57.72669983,414.9150085,252.8840027,10.63010025,9.0
360.7470093,3781.850098,65.33180237,414.3540039,232.220993,10.24260044,0.0
394.2250061,3731.800049,63.85710144,415.5849915,237.5480042,11.39470005,9.0
495.3999939,3450.47998,55.39390182,417.9849854,248.2510071,10.48449993,27.0
338.8819885,3664.139893,58.97510147,400.0079956,213.7769928,8.759719849,27.0
307.4049988,3785.669922,60.01789856,404.7030029,198.2279968,9.127409935,0.0
349.8269958,3627.379883,57.5780983,400.7090149,215.9219971,8.823869705,27.0
458.8890076,3319.01001,56.53929901,403.2179871,254.7140045,10.02250004,18.0
414.5780029,3389.870117,55.54349899,394.0939941,241.9859924,9.048950195,18.0
369.5870056,3774.159912,64.82790375,416.1589966,230.654007,10.79109955,9.0
423.3349915,3331.290039,54.56480026,393.8120117,245.0220032,9.197210312,18.0
458.8269958,3394.199951,54.87599945,405.4440002,241.4230042,10.14920044,18.0
403.8819885,3475.830078,51.64720154,395.7680054,208.7319946,10.03180027,0.0
357.9830017,3595.350098,57.38130188,399.571991,209.4250031,8.933369637,27.0
388.7460022,3747.540039,65.21569824,417.1900024,235.8159943,11.58570004,0.0
384.269989,3673.360107,61.79579926,408.1759949,237.9069977,9.476469994,27.0
494.6069946,3323.439941,60.26470184,411.9079895,262.6459961,9.831399918,27.0
402.0780029,3718.52002,65.18430328,418.2550049,237.8419952,12.73919964,0.0
407.5899963,3628.929932,59.49409866,407.9370117,239.3150024,10.44519997,9.0
357.4419861,3700.719971,61.45759964,405.4100037,230.9440002,8.920260429,9.0
