M3_P_2_6,PhosphorusTreatment
7.711329937,22.5
8.664859772,22.5
8.042880058,16.9
7.820879936,0.0
8.844960213,22.5
8.715060234,22.5
8.643839836,22.5
7.835730076,0.0
8.641530037,0.0
8.707619667,0.0
7.818990231,0.0
9.551930428,0.0
8.589690208,22.5
7.819819927,28.2
8.609900475,16.9
8.847640038,0.0
9.056850433,22.5
8.62845993,0.0
8.52684021,28.2
9.116399765,0.0
8.87732029,22.5
8.952619553,0.0
8.951020241,0.0
9.05095005,28.2
7.752329826,0.0
8.811599731,0.0
7.872360229,16.9
7.619760036,0.0
8.618860245,0.0
8.420120239,16.9
8.896459579,0.0
8.82997036,0.0
8.428999901,16.9
8.832240105,0.0
8.506839752,0.0
8.565979958,0.0
8.646209717,0.0
9.667599678,0.0
7.941850185,0.0
8.35861969,0.0
8.668609619,0.0
8.810799599,0.0
7.882609844,16.9
8.671750069,0.0
7.831470013,0.0
8.503970146,28.2
7.676799774,0.0
9.45882988,16.9
8.897310257,0.0
8.60571003,16.9
9.492070198,16.9
7.583690166,22.5
8.67813015,28.2
7.750170231,0.0
8.34346962,0.0
8.766440392,28.2
7.919469833,16.9
9.059690475,0.0
8.417869568,0.0
7.983270168,16.9
8.619330406,0.0
8.490429878,0.0
7.755630016,0.0
8.367679596,0.0
7.644110203,22.5
8.96407032,0.0
8.646800041,0.0
8.564009666,0.0
7.820459843,28.2
7.653490067,22.5
8.877530098,28.2
8.693659782,0.0
8.887949944,0.0
8.759849548,0.0
8.763190269,0.0
7.78895998,0.0
7.807169914,0.0
7.66369009,22.5
9.104940414,0.0
8.422400475,16.9
9.470219612,16.9
7.788129807,0.0
8.093549728,16.9
8.663649559,0.0
7.816699982,28.2
8.982439995,22.5
8.988419533,0.0
8.500599861,28.2
8.384090424,0.0
9.075200081,0.0
8.910579681,28.2
9.098389626,0.0
9.537890434,0.0
8.537590027,0.0
8.805830002,0.0
7.808340073,0.0
7.827690125,0.0
9.048339844,28.2
7.873139858,28.2
8.936400414,0.0
9.0041399,16.9
8.937939644,0.0
8.690090179,0.0
7.624740124,0.0
8.575799942,0.0
7.657380104,22.5
8.646539688,0.0
7.741079807,0.0
8.336750031,0.0
8.318559647,0.0
7.764790058,0.0
7.855100155,0.0
7.592889786,22.5
7.636519909,22.5
7.842810154,28.2
8.603369713,0.0
7.776760101,16.9
8.575440407,0.0
8.648539543,0.0
8.692580223,0.0
8.514439583,0.0
7.904250145,28.2
7.826819897,0.0
7.756700039,0.0
8.569879532,0.0
9.584659576,0.0
7.646480083,22.5
8.990550041,0.0
8.972869873,0.0
8.047019958,0.0
8.905909538,28.2
7.641689777,0.0
8.531570435,0.0
7.932469845,0.0
8.066940308,16.9
9.028790474,22.5
8.468910217,0.0
8.550370216,28.2
8.388460159,0.0
8.569490433,16.9
8.361869812,0.0
8.85007,0.0
8.993729591,22.5
8.933259964,0.0
7.583950043,22.5
8.808250427,0.0
9.031760216,0.0
8.844320297,22.5
8.718139648,0.0
8.623809814,16.9
8.786450386,0.0
7.782849789,0.0
7.821919918,0.0
7.878149986,16.9
8.916760445,0.0
7.877789974,0.0
8.438920021,28.2
7.708260059,0.0
8.970560074,0.0
8.590109825,0.0
8.547140121,0.0
8.593150139,22.5
9.072079659,0.0
7.863259792,16.9
7.636189938,0.0
9.413660049,16.9
8.395139694,0.0
8.795960426,28.2
9.425889969,16.9
7.838170052,16.9
8.860099792,0.0
7.888440132,0.0
8.650019646,0.0
8.981470108,0.0
7.732150078,0.0
7.646649837,0.0
8.487939835,28.2
8.575099945,0.0
8.555789948,0.0
7.837590218,0.0
7.97976017,28.2
9.50345993,0.0
8.525420189,0.0
8.479780197,0.0
8.862230301,0.0
8.655500412,0.0
7.740660191,0.0
7.649119854,22.5
9.422109604,16.9
8.692660332,22.5
8.881699562,0.0
8.811120033,28.2
9.041919708,22.5
7.731210232,0.0
8.676389694,22.5
8.382120132,0.0
