M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,PhosphorusTreatment
296.7359924,3558.26001,55.00299835,462.3269958,160.5299988,7.352230072,11.3
371.0310059,2597.52002,74.52480316,258.1260071,189.6649933,11.78470039,33.8
219.7660065,2638.070068,68.13469696,289.6759949,188.1100006,11.23359966,0.0
294.2290039,3367.959961,57.44490051,438.2080078,153.677002,5.845809937,0.0
233.7720032,3535.669922,50.69670105,472.1409912,163.3829956,6.702340126,22.5
122.5329971,2679.25,58.30479813,307.5610046,186.901001,9.757029533,0.0
274.4519958,2635.47998,69.6072998,281.0100098,188.2250061,10.72509956,0.0
475.4660034,2490.929932,90.0687027,245.371994,191.6340027,14.27320004,0.0
459.4440002,2525.659912,84.25730133,249.4980011,189.7910004,13.43999958,22.5
181.852005,2690.399902,58.79769897,308.8770142,184.9320068,8.369020462,11.3
457.0549927,2564.139893,88.97979736,265.5610046,189.8009949,12.59980011,0.0
518.6950073,2540.409912,103.1279984,266.8420105,192.2250061,14.29609966,0.0
452.2929993,2564.669922,93.31479645,274.4599915,190.0410004,12.82800007,0.0
129.6360016,2713.439941,57.13380051,320.0620117,183.947998,8.641019821,0.0
316.1000061,3093.879883,66.48439789,376.5639954,144.5839996,5.117280006,0.0
110.1920013,2727.209961,50.85369873,323.2479858,184.0469971,7.915420055,11.3
344.5490112,3276.080078,64.24320221,409.0159912,148.970993,6.305729866,0.0
502.2539978,2499.080078,96.40920258,249.7250061,192.2689972,14.43970013,0.0
489.6719971,2545.939941,96.20159912,264.3510132,191.0980072,13.48480034,22.5
397.6369934,2604.790039,78.2256012,268.4100037,189.1029968,11.61120033,33.8
402.0690002,2607.669922,80.41210175,273.1659851,189.2030029,11.52420044,33.8
340.8959961,2635.389893,74.71469879,283.9119873,185.8589935,10.70880032,0.0
51.45040131,2745.219971,44.78499985,331.1990051,183.6309967,6.998859882,0.0
380.3970032,2523.350098,86.77120209,261.8739929,192.3450012,13.60779953,0.0
243.0950012,3543.709961,49.76580048,480.651001,160.7779999,7.88105011,0.0
91.82230377,2734.100098,50.68040085,328.9299927,183.7030029,7.814740181,11.3
187.3999939,2788.560059,58.81990051,338.2860107,142.3009949,3.431809902,0.0
301.1530151,2569.070068,78.4332962,271.894989,192.572998,12.53299999,22.5
290.5230103,3210.580078,60.77550125,407.0910034,149.8500061,5.043560028,11.3
178.2250061,2907.580078,57.17139816,368.0599976,144.9279938,3.646359921,0.0
310.9710083,3574.570068,57.68050003,471.4899902,159.0079956,8.109069824,0.0
345.2879944,3558.399902,61.17520142,441.3789978,161.5059967,6.618830204,0.0
293.118988,3130.47998,62.99340057,387.4970093,147.4400024,4.83728981,11.3
86.60769653,2707.340088,50.34749985,316.1470032,183.7619934,7.902319908,11.3
147.673996,2703.459961,54.93190002,314.0820007,184.4380035,8.18214035,11.3
220.7910004,2677.379883,63.7507019,304.3729858,185.4669952,8.70114994,11.3
374.7349854,3579.090088,64.67279816,454.0979919,159.0850067,7.696229935,0.0
282.9719849,3394.72998,56.33179855,445.1130066,154.5019989,5.961900234,0.0
346.9169922,3583.939941,62.24319839,452.6090088,159.2720032,7.616640091,0.0
140.128006,2704.540039,53.93119812,314.2520142,184.7160034,7.594510078,0.0
578.5720215,2518.840088,113.3799973,261.6170044,194.5559998,15.82670021,0.0
318.8479919,2632.080078,71.71420288,281.5020142,188.1199951,10.6882,0.0
412.0230103,2563.580078,76.71990204,253.3739929,189.4309998,12.6807003,0.0
204.5720062,2681.449951,61.29230118,305.3129883,184.8249969,8.973380089,0.0
328.0079956,3311.070068,61.62469864,414.4819946,150.927002,5.998159885,22.5
263.8869934,3066.23999,60.89199829,383.0960083,147.0339966,4.44190979,0.0
52.69049835,2755.75,44.29109955,335.1809998,183.6849976,6.965909958,0.0
372.618988,2693.179932,80.69670105,319.1749878,187.5189972,12.83839989,33.8
430.2380066,2511.25,78.20290375,243.8540039,188.4640045,13.47539997,22.5
193.0420074,2800.97998,58.61830139,338.9670105,141.7369995,3.364510059,0.0
241.2640076,3325.97998,54.44540024,441.473999,154.0740051,5.51237011,11.3
332.3450012,3188.22998,65.28269958,393.7349854,146.9420013,5.729660034,22.5
449.8200073,2564.72998,92.10399628,273.1480103,189.9470062,12.73480034,0.0
263.5910034,3377.629883,54.15280151,450.1390076,154.8869934,6.13477993,0.0
548.2979736,2530.850098,108.1669998,264.7099915,193.3090057,15.0298996,33.8
333.3859863,3582.649902,60.98049927,453.7229919,159.1909943,7.692689896,0.0
338.0480042,2628.409912,73.79519653,282.9460144,188.2660065,10.66590023,0.0
268.4880066,3314.47998,57.08589935,432.8129883,152.8329926,5.317910194,11.3
454.92099,2563.620117,89.8927002,267.8370056,189.8619995,12.63440037,0.0
315.3630066,3119.469971,65.35269928,381.9649963,145.3679962,5.214600086,0.0
452.6679993,2563.800049,90.56960297,269.6919861,189.8910065,12.65979958,0.0
246.1889954,3548.560059,50.20339966,480.9309998,160.125,8.234530449,0.0
302.9760132,3317.070068,59.31470108,427.0589905,152.8049927,5.671090126,0.0
320.54599,2992.709961,69.75749969,370.2990112,179.0910034,10.01179981,22.5
310.6560059,3408.209961,57.0177002,440.6390076,153.8439941,6.373020172,22.5
485.5599976,2554.860107,98.51029968,272.0090027,191.0599976,13.54959965,22.5
454.0610046,2590.850098,85.48419952,260.7430115,190.0039978,12.42010021,0.0
122.8769989,2689.129883,54.8307991,308.6619873,183.9790039,8.665829659,0.0
125.6119995,3057.350098,51.01409912,381.8640137,175.7050018,6.225269794,11.3
486.368988,2553.610107,98.3608017,271.1560059,191.1009979,13.55900002,22.5
260.9450073,3017.149902,65.42359924,360.0369873,143.029007,4.618899822,11.3
310.9169922,3557.52002,56.23939896,451.0549927,161.5279999,6.833300114,0.0
325.1889954,2961.810059,71.09559631,361.7149963,179.7949982,10.26329994,22.5
222.3829956,3149.51001,56.1228981,396.5350037,171.9149933,7.751969814,11.3
350.7219849,2633.51001,77.63659668,285.9869995,186.1750031,10.9090004,0.0
135.5879974,2713.459961,57.30339813,319.4729919,184.0200043,8.672430038,0.0
250.8359985,3549.560059,50.59999847,481.0830078,159.9629974,8.238030434,0.0
364.3240051,3586.820068,63.82149887,458.6149902,158.8280029,7.85010004,0.0
322.618988,3566.860107,57.21889877,441.9140015,161.177002,6.774350166,0.0
348.5310059,3599.649902,62.30500031,467.6679993,158.7050018,7.942560196,0.0
262.9140015,3030.870117,64.67070007,363.4230042,143.6529999,4.66519022,11.3
56.91049957,2766.570068,44.11650085,338.8710022,183.7810059,7.007339954,0.0
323.5539856,3091.340088,67.03700256,377.3959961,175.3110046,9.994119644,22.5
156.0619965,3061.370117,52.9211998,403.5379944,149.0130005,4.236420155,0.0
193.2169952,2679.050049,63.98699951,300.9230042,184.5980072,9.632579803,22.5
192.5350037,3206.790039,51.31700134,430.9949951,152.7050018,5.302790165,0.0
253.0399933,2662.840088,66.14409637,296.3999939,184.9900055,9.776579857,22.5
297.5429993,3015.72998,66.81809998,375.9979858,178.1719971,9.345490456,22.5
267.5910034,2994.219971,63.5591011,363.5419922,144.9559937,4.340040207,0.0
46.85350037,2724.090088,45.07180023,322.6069946,183.5449982,7.034570217,0.0
260.026001,3542.169922,51.72769928,473.2940063,162.3339996,7.042759895,0.0
216.2070007,3532.620117,49.30540085,473.9150085,163.4250031,6.779650211,22.5
75.33730316,2885.310059,46.04560089,365.6700134,180.1369934,6.373179913,0.0
342.618988,3303.840088,63.21409988,413.5249939,149.5659943,6.383009911,0.0
93.34989929,2842.860107,52.38000107,354.0589905,161.0240021,4.776760101,0.0
57.72430038,2776.699951,42.94630051,338.7850037,184.1490021,6.967689991,0.0
320.1029968,3370.280029,58.9878006,426.9729919,152.6199951,6.168190002,22.5
251.2030029,3537.419922,50.07540131,480.7219849,161.2949982,7.482570171,11.3
416.0440063,2519.800049,78.76029968,249.0399933,189.4140015,13.34840012,22.5
296.2720032,2963.929932,68.84790039,352.8370056,181.3280029,9.125370026,33.8
239.5769958,3543.709961,49.61370087,480.0220032,160.9309998,7.873179913,0.0
250.072998,3530.209961,49.70040131,484.5939941,161.1580048,7.481989861,11.3
358.3519897,3566.639893,62.75709915,445.0029907,160.6170044,6.966780186,11.3
145.6130066,2914.919922,56.87279892,374.302002,150.878006,4.626150131,0.0
315.1640015,3184.889893,64.00589752,393.4649963,148.1260071,5.297100067,0.0
194.9920044,2934.560059,59.38560104,355.3420105,180.2440033,7.933269978,22.5
201.5930023,3113.47998,54.70159912,413.2780151,149.1649933,4.316929817,33.8
210.8569946,3238.689941,53.00299835,435.4079895,152.4859924,5.07777977,0.0
403.7690125,2606.47998,79.7111969,270.5870056,189.1829987,11.56739998,33.8
292.5759888,3565.629883,55.40950012,474.9379883,159.2169952,8.152959824,0.0
355.276001,2572.610107,75.29859924,263.2449951,190.0160065,12.43260002,0.0
331.821991,2629.030029,72.90019989,281.8880005,188.2409973,10.66930008,0.0
262.4379883,2663.97998,68.50879669,299.1929932,185.720993,9.461600304,0.0
161.3930054,2654.5,63.6780014,298.8200073,187.977005,10.74800014,22.5
374.2070007,2531.580078,80.95809937,259.8080139,190.6869965,13.11089993,22.5
289.026001,2572.090088,78.07649994,273.6629944,192.6309967,12.44849968,22.5
290.5849915,3547.399902,53.98329926,466.427002,161.8240051,6.970059872,0.0
171.0480042,2683.179932,63.89490128,302.9580078,184.451004,9.604229927,22.5
287.3999939,3252.909912,59.80569839,417.6549988,151.0559998,5.122970104,11.3
276.2799988,3545.790039,52.63420105,472.2009888,160.7980042,7.404880047,11.3
256.5299988,3261.26001,57.33470154,405.723999,172.7339935,8.672129631,22.5
151.6849976,2769.090088,59.71559906,337.6610107,141.977005,3.075409889,0.0
125.1279984,3036.860107,51.37860107,376.8659973,175.9900055,6.438459873,11.3
220.9340057,3280.379883,52.00030136,441.7600098,154.0279999,5.716370106,11.3
484.4930115,2535.060059,91.39479828,254.8710022,190.75,13.48320007,22.5
306.7359924,3428.689941,56.16460037,451.5369873,154.6929932,6.517839909,22.5
360.8349915,3239.469971,67.36830139,402.928009,148.2059937,6.479859829,11.3
296.7319946,2579.929932,74.38030243,271.8500061,191.477005,12.08450031,0.0
330.7869873,3279.76001,62.95429993,408.5700073,150.0659943,5.90967989,22.5
550.5910034,2507.929932,108.7509995,257.0809937,193.9470062,15.27719975,33.8
129.8529968,2889.320068,53.97729874,361.071991,163.2129974,5.543630123,11.3
352.605011,3105.159912,72.62030029,380.7579956,173.3379974,10.81459999,33.8
111.7289963,2866.280029,50.77000046,358.3250122,180.2590027,7.156710148,11.3
518.8930054,2505.560059,101.6849976,254.8820038,192.7189941,14.52070045,0.0
125.189003,2700.22998,56.02909851,313.3269958,183.9830017,8.672200203,0.0
243.451004,3030.219971,62.09360123,373.8410034,175.6690063,8.278900146,11.3
288.9830017,3383.48999,56.87559891,442.0809937,154.1080017,5.90444994,0.0
406.5169983,2613.810059,84.65910339,279.0830078,186.723999,11.83930016,33.8
329.6380005,3296.290039,68.61430359,420.730011,176.0310059,10.45429993,0.0
579.2789917,2515.419922,113.6330032,260.4880066,194.6950073,15.87749958,0.0
560.7479858,2478.629883,112.8759995,250.7200012,195.8280029,15.97850037,0.0
318.1099854,2603.580078,71.89759827,270.144989,189.1060028,11.59189987,33.8
446.7460022,2580.22998,83.39360046,258.8699951,189.9089966,12.49709988,0.0
295.3330078,3101.080078,64.25869751,379.980011,146.4450073,4.758349895,11.3
258.7359924,3541.580078,52.56999969,469.322998,163.201004,6.657879829,22.5
231.7109985,2669.780029,64.94229889,297.4440002,184.8130035,9.748609543,22.5
486.4110107,2555.330078,98.813797,272.4729919,191.0709991,13.57129955,22.5
501.0710144,2466.290039,100.2689972,245.4450073,194.5939941,14.87489986,33.8
124.3840027,2691.850098,55.22280121,309.7070007,183.9880066,8.68225956,0.0
292.631012,3552.459961,55.28720093,463.3739929,162.947998,6.565690041,22.5
329.9859924,3575.070068,58.92350006,447.2850037,160.0829926,7.243529797,11.3
236.7039948,3534.100098,51.957901,467.8259888,164.2779999,6.227910042,0.0
281.2799988,2853.850098,66.94560242,331.7940063,181.098999,9.837770462,33.8
550.6090088,2522.030029,108.4599991,261.3619995,193.5859985,15.13459969,33.8
224.3000031,2870.0,66.26069641,334.0369873,139.996994,3.688139915,33.8
259.1809998,3005.590088,66.13040161,357.1879883,142.4589996,4.574399948,11.3
361.1270142,2632.080078,80.52760315,287.696991,186.5809937,11.12110043,0.0
83.25730133,2704.01001,49.86859894,314.7850037,183.7380066,7.856040001,11.3
248.7409973,3540.040039,50.09379959,479.45401,161.3650055,7.517109871,11.3
221.5930023,2676.149902,63.1853981,303.1430054,185.0630035,9.111249924,0.0
197.0570068,2641.070068,70.06800079,291.2980042,136.302002,2.504719973,0.0
211.2120056,2680.23999,63.08359909,305.8529968,185.5829926,8.28015995,0.0
242.2980042,2670.02002,65.79709625,301.052002,185.4160004,9.253279686,0.0
196.5639954,3153.580078,53.77220154,426.822998,149.9980011,4.399419785,33.8
488.9360046,2549.669922,97.72319794,268.230011,191.1750031,13.56309986,22.5
174.3130035,2674.820068,62.38330078,300.6279907,184.378006,9.639479637,22.5
259.6170044,3195.97998,58.74079895,414.1400146,150.1060028,4.600659847,0.0
302.7109985,2650.439941,72.92639923,293.7019958,185.9490051,10.15960026,22.5
173.1410065,3135.469971,51.90380096,418.1400146,150.9349976,4.764649868,33.8
299.9890137,2604.570068,71.2881012,273.6619873,189.1730042,11.52009964,33.8
485.8800049,2553.0,98.04499817,270.5539856,191.0899963,13.53779984,22.5
76.54000092,2744.169922,46.05730057,328.6669922,184.0780029,7.176400185,0.0
290.9559937,2653.389893,70.92449951,293.9840088,185.673996,10.03740025,22.5
371.2510071,2823.850098,78.63600159,337.5469971,182.5359955,12.22959995,33.8
541.3790283,2486.97998,107.7389984,251.9909973,194.3509979,15.35919952,33.8
577.8629761,2501.98999,114.1620026,256.5310059,195.1519928,16.01009941,0.0
157.2720032,2699.550049,55.9552002,312.4309998,184.6000061,8.202719688,11.3
254.2259979,3542.419922,50.62659836,482.3880005,160.2810059,7.861859798,0.0
341.8890076,2635.790039,75.46959686,285.1220093,185.9250031,10.73950005,0.0
206.9049988,3081.219971,55.52220154,403.0599976,148.4140015,4.236430168,33.8
553.3740234,2472.830078,112.1050034,249.3390045,196.0899963,15.90810013,0.0
312.9570007,3214.949951,62.77410126,400.375,149.0970001,5.381569862,0.0
165.6340027,2660.01001,63.17070007,299.651001,187.5399933,10.50179958,22.5
275.9190063,2660.26001,70.50910187,298.2730103,185.9600067,9.595649719,0.0
347.3590088,3193.889893,67.13089752,394.2319946,146.9759979,6.008180141,0.0
130.647995,2708.840088,52.76729965,315.8410034,184.5789948,7.57145977,0.0
406.4450073,2605.590088,81.92379761,274.4660034,189.3580017,11.63589954,33.8
310.3580017,3443.76001,56.29230118,454.0180054,154.8500061,6.581600189,22.5
243.5679932,3214.469971,56.46680069,421.4240112,151.0919952,4.786859989,0.0
394.5310059,2563.620117,75.67009735,255.0549927,189.5279999,12.65939999,0.0
363.3389893,2893.689941,76.5460968,345.2109985,183.3670044,11.91160011,33.8
339.4960022,2576.030029,75.46779633,266.8150024,190.2899933,12.34420013,0.0
272.7550049,3099.060059,62.54349899,381.0119934,172.2420044,9.000760078,22.5
201.0540009,2778.310059,67.45619965,316.6040039,137.8659973,3.144279957,0.0
165.9190063,2694.850098,57.15459824,310.7690125,185.0220032,7.813099861,0.0
248.3200073,3541.620117,49.99940109,482.7250061,160.4660034,7.870820045,0.0
227.0500031,2754.530029,69.13130188,312.6539917,138.5070038,3.077519894,0.0
358.6789856,3013.459961,74.20030212,366.5050049,178.4759979,11.22089958,33.8
47.55889893,2738.340088,44.6515007,328.3540039,183.5910034,6.963669777,0.0
352.0130005,3172.48999,72.98010254,397.1530151,179.0879974,10.8465004,0.0
407.5740051,2615.679932,86.20240021,281.7579956,186.9660034,11.96119976,33.8
552.1710205,2524.449951,108.7600021,262.3609924,193.5809937,15.15610027,33.8
333.0920105,3151.51001,66.69580078,386.631012,145.9360046,5.590060234,22.5
139.5919952,3106.889893,51.94319916,387.8859863,176.3280029,6.12154007,11.3
282.4649963,3285.679932,58.84120178,425.7909851,151.9499969,5.194429874,11.3
279.006012,2656.810059,69.32440186,294.9909973,185.4869995,9.905610085,22.5
307.2999878,3288.280029,60.2983017,418.381012,151.5910034,5.59168005,0.0
85.10710144,2720.27002,50.17100143,321.743988,183.746994,7.801959991,11.3
183.2870026,2855.25,58.03609848,354.5509949,143.8110046,3.558490038,0.0
247.2359924,2978.23999,63.31940079,357.5230103,143.3849945,4.25880003,0.0
368.7279968,3323.439941,66.12879944,419.2810059,150.3580017,7.093009949,0.0
199.1439972,3130.860107,55.88339996,391.9379883,174.423996,7.26928997,22.5
363.6430054,2631.959961,81.13800049,288.0350037,186.6719971,11.16390038,0.0
307.9670105,2649.169922,73.84349823,293.6010132,186.0720062,10.21990013,22.5
52.92089844,2805.209961,41.83300018,345.9809875,184.3730011,6.937890053,0.0
169.6809998,2981.100098,56.05469894,386.3399963,159.2559967,5.950870037,33.8
172.697998,2690.679932,58.18840027,310.2839966,184.1609955,8.85035038,0.0
155.2689972,2676.139893,61.41360092,315.6640015,140.3329926,2.971270084,0.0
173.8809967,3199.399902,53.71559906,405.4179993,176.6849976,6.339270115,33.8
73.24359894,2876.929932,46.09379959,363.1069946,180.3190002,6.47066021,0.0
340.0870056,3575.179932,60.13359833,444.3609924,160.1889954,7.146500111,11.3
130.5379944,2711.449951,53.05580139,317.3139954,184.2409973,8.046219826,11.3
343.5180054,2635.620117,76.28309631,286.0369873,186.0269928,10.78349972,0.0
404.7099915,2605.659912,82.75569916,276.5100098,189.4250031,11.67800045,33.8
553.2329712,2512.419922,109.1090012,258.4169922,193.9190063,15.28779984,33.8
271.1520081,2658.639893,68.20760345,295.368988,185.3200073,9.852020264,22.5
250.0700073,3360.48999,52.73669815,451.4689941,155.0319977,6.239019871,0.0
237.2879944,2634.090088,67.36720276,286.0740051,188.3390045,10.62090015,0.0
379.2919922,3576.050049,65.06800079,452.7869873,159.1829987,7.633890152,0.0
269.447998,2662.01001,69.54090118,298.6950073,185.8450012,9.529720306,0.0
491.9580078,2540.389893,94.85150146,259.6929932,191.0749969,13.50529957,22.5
476.6480103,2477.719971,97.4029007,248.1179962,194.352005,14.69569969,33.8
306.8179932,3418.600098,56.41189957,446.9159851,154.3320007,6.448540211,22.5
243.3560028,2670.600098,66.82050323,302.2650146,185.7830048,8.939990044,11.3
155.7220001,2533.409912,63.76839828,283.2780151,138.0420074,2.823460102,0.0
138.8840027,2973.889893,54.56959915,385.07901,146.6580048,3.636490107,0.0
524.117981,2477.689941,104.0970001,248.1410065,194.4519958,15.18369961,33.8
265.1069946,3047.379883,63.87250137,367.506012,144.3439941,4.713510036,11.3
462.0610046,2490.5,88.60610199,245.720993,191.6959991,14.18719959,0.0
358.6929932,2632.23999,79.88059998,287.2980042,186.4859924,11.07590008,0.0
578.4180298,2511.459961,113.6780014,259.2049866,194.8070068,15.90089989,0.0
245.9680023,3354.02002,55.38869858,438.9049988,154.0,5.424819946,11.3
202.8509979,2683.189941,61.40110016,306.2980042,185.2169952,8.536849976,11.3
277.5910034,3306.459961,57.91329956,430.401001,152.5339966,5.300749779,11.3
