M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6
199.970993,3996.01001,40.98279953,630.6879883,229.5399933,141.2779999
195.3320007,4046.469971,51.36600113,591.4810181,262.8760071,144.5110016
144.4080048,4146.490234,46.57540131,701.072998,266.552002,153.8880005
189.6629944,4072.189941,44.93470001,555.2550049,250.0809937,134.1950073
177.2949982,4065.439941,44.80260086,602.367981,248.5549927,139.0529938
189.029007,4039.199951,43.82180023,566.5880127,246.4160004,132.996994
223.2079926,4017.280029,63.61869812,602.7030029,297.0180054,171.7129974
175.7519989,4018.51001,38.31029892,688.8660278,237.3450012,149.576004
191.4539948,4018.120117,47.36940002,619.4279785,246.7830048,143.9279938
148.1809998,4065.320068,42.65420151,712.4310303,249.7640076,151.7539978
160.8099976,4013.100098,39.01910019,749.1129761,233.4109955,159.9810028
167.3829956,4069.449951,44.30289841,650.2969971,248.5509949,142.0390015
199.8820038,4059.340088,52.86320114,580.7680054,274.5289917,146.1009979
187.0890045,4034.179932,41.22399902,581.8729858,232.1040039,128.2810059
186.3609924,4009.23999,51.25730133,639.6729736,251.7669983,153.5529938
154.5460052,4044.139893,41.49420166,734.1550293,246.5700073,150.5410004
194.0939941,4007.580078,44.52320099,626.75,240.6840057,143.4530029
182.2169952,4044.0,42.45280075,595.84198,242.1660004,137.026001
171.0480042,4011.310059,37.50999832,716.3109741,234.621994,152.5160065
192.9299927,4053.320068,47.33679962,573.9869995,256.6099854,140.2550049
181.5540009,4009.050049,37.26070023,682.1900024,235.6999969,146.7350006
208.0610046,3984.98999,37.45640182,639.4630127,223.5480042,141.8990021
148.9839935,4076.51001,43.70959854,726.3790283,250.9450073,157.8439941
193.776001,4014.709961,45.21060181,615.4780273,241.5579987,141.8639984
221.8170013,3997.01001,63.27819824,619.5200195,288.2640076,168.772995
161.9459991,3982.080078,40.34410095,750.6190186,238.0619965,158.2079926
190.5769958,4016.139893,48.75239944,624.9810181,251.7169952,150.4530029
193.8829956,4034.379883,47.55149841,601.9500122,252.1549988,143.3910065
156.5820007,4032.340088,39.99489975,739.9359741,241.9429932,154.3990021
146.4570007,4104.259766,45.74739838,715.2210083,258.6300049,153.8289948
193.4980011,4036.110107,48.8995018,607.4039917,255.9700012,145.2839966
199.5879974,3978.419922,37.81549835,679.3140259,241.522995,151.6990051
175.371994,4054.429932,43.89479828,622.8930054,245.6620026,141.4929962
161.7129974,4055.969971,42.34980011,688.5280151,245.5410004,147.0619965
165.8480072,4001.330078,37.74810028,749.1680298,230.5059967,160.9309998
150.1759949,4064.100098,42.95940018,730.3239746,249.8320007,154.3000031
185.6529999,3999.26001,51.1242981,646.8709717,247.8419952,154.7359924
186.7519989,4036.52002,43.19820023,566.3330078,247.177002,132.8300018
172.2590027,4056.840088,44.06600189,635.9439697,246.7039948,143.3220062
178.3910065,4065.679932,55.17139816,622.1489868,264.2650146,144.0839996
149.197998,4064.02002,42.91550064,729.882019,250.3130035,154.3890076
221.8099976,4058.98999,59.94469833,577.2119751,300.644989,168.3939972
181.4889984,4017.290039,55.93080139,655.0910034,260.5490112,152.1929932
197.1750031,4054.219971,50.6529007,577.8530273,266.1119995,142.5410004
181.404007,4077.649902,44.27149963,574.4459839,249.776001,135.8280029
218.5950012,3977.389893,62.72050095,634.0009766,278.1029968,170.8399963
181.4830017,4075.669922,55.42100143,604.7080078,270.2000122,146.6889954
172.7100067,4032.709961,40.4844017,672.8510132,241.451004,148.322998
142.4329987,4099.759766,44.03160095,717.210022,254.8679962,154.5639954
216.2539978,4055.540039,60.46640015,582.2659912,293.9849854,165.3480072
175.8379974,4062.629883,44.95289993,609.9660034,248.2980042,140.1360016
203.4539948,3983.419922,37.5265007,635.8469849,222.654007,140.1320038
170.2050018,4051.659912,42.15209961,661.3569946,242.1950073,142.6690063
193.496994,4041.01001,51.42839813,598.9180298,259.7539978,145.0570068
191.8200073,4010.120117,38.71569824,630.9089966,227.6900024,139.0119934
185.8119965,4053.689941,58.24399948,625.9219971,272.1099854,154.2449951
214.7859955,3980.48999,62.09909821,635.3560181,275.7799988,169.9700012
195.2839966,4042.189941,49.50930023,586.65802,256.7630005,141.6380005
194.529007,4013.810059,44.62009811,613.6430054,239.7619934,141.1049957
164.4640045,4007.939941,38.08110046,755.3629761,227.9949951,158.1990051
