M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
121.6650009,4062.870117,34.96609879,845.7999878,266.2460022,162.7559967,144.0549927,4081.0,42.76779938,701.3289795,247.5160065,148.6029968,345.0580139,120.223999,47.5306015,344.82901,138.0709991,51.29349899,0,1,0,0,10.1
141.1620026,4036.070068,38.65159988,811.0339966,286.7579956,181.2389984,175.6660004,4062.080078,44.88750076,611.4769897,248.1309967,140.3079987,349.6319885,112.1009979,53.45840073,350.9639893,130.6629944,50.00289917,0,1,0,0,0.0
161.9409943,3983.939941,26.32839966,830.2529907,250.4470062,168.9409943,198.3630066,3988.320068,36.83819962,662.309021,232.1999969,143.2610016,341.1740112,112.447998,51.52460098,339.9790039,128.2120056,50.81579971,0,1,0,0,0.0
158.3619995,4011.080078,33.72750092,771.7249756,259.9500122,156.628006,189.0820007,4025.800049,41.64599991,562.7189941,233.2220001,128.0480042,339.9819946,106.2310028,51.71269989,335.053009,123.1930008,47.4762001,0,1,0,0,0.0
156.7169952,3970.48999,35.51979828,805.9349976,257.5140076,167.9570007,188.7830048,4001.560059,48.48320007,642.2789917,246.1640015,152.5189972,347.2929993,112.810997,49.84270096,341.019989,124.0159988,48.01229858,0,1,0,0,0.0
179.0650024,3956.310059,48.96849823,802.2369995,318.5780029,190.4210052,224.3029938,4013.389893,63.96549988,604.3729858,297.2019958,172.3659973,356.8840027,97.46389771,51.45880127,346.3569946,111.3619995,49.88349915,0,0,1,0,0.0
240.2890015,3916.639893,60.84090042,789.2109985,350.6459961,199.9420013,281.4440002,3923.929932,78.18520355,618.1820068,329.3670044,192.802002,357.5020142,79.60250092,49.35380173,351.2739868,98.01679993,51.13589859,0,0,0,1,0.0
153.4600067,4020.919922,34.96530151,770.3870239,275.6549988,169.5240021,180.0899963,4040.409912,41.79809952,578.197998,248.871994,133.8179932,342.9729919,108.0500031,52.91090012,338.1690063,124.0390015,47.45980072,0,1,0,0,6.8
164.5379944,3979.149902,29.64749908,809.6019897,250.1130066,165.6179962,197.9299927,3992.899902,40.80020142,646.5469971,235.4850006,144.7189941,346.4849854,113.1930008,51.35680008,342.7019958,125.7929993,48.15340042,0,1,0,0,0.0
231.8470001,3909.929932,59.7879982,770.3079834,369.3450012,214.1049957,286.3580017,3948.629883,76.27809906,584.03302,347.6669922,195.8209991,357.6990051,82.3911972,55.1067009,350.8869934,101.0699997,52.56119919,0,0,0,1,0.0
155.1130066,4014.810059,35.42630005,773.5269775,278.881012,171.2740021,183.401001,4035.290039,42.84360123,568.8619995,251.6439972,134.0650024,342.1130066,106.1539993,53.62850189,336.6099854,123.5790024,48.14820099,0,1,0,0,6.8
236.4859924,3912.780029,59.19049835,788.4890137,346.1220093,198.0010071,280.3510132,3918.850098,76.73090363,621.9500122,325.4200134,190.9069977,357.3909912,81.77380371,47.82149887,351.0880127,99.04910278,50.95330048,0,0,0,1,0.0
114.0569992,4092.929932,39.76869965,865.4099731,279.1130066,177.5330048,145.8200073,4107.540039,45.79639816,714.6779785,259.4389954,153.8359985,355.29599,123.5899963,49.0746994,351.9930115,141.4839935,51.08610153,0,1,0,0,0.0
130.7409973,3964.629883,25.43120003,913.6119995,251.8450012,179.0410004,165.8679962,4001.550049,37.82839966,748.0130005,231.2870026,161.2259979,360.6029968,121.2170029,47.25379944,366.7179871,139.4440002,53.52270126,0,1,0,0,0.0
152.2879944,3943.419922,40.4054985,835.6539917,252.5829926,172.8099976,181.4880066,3980.199951,54.1473999,664.9559937,246.5399933,164.9720001,366.9169922,114.1620026,49.27030182,356.8940125,123.9830017,48.8567009,0,1,0,0,0.0
138.1139984,4042.110107,37.32440186,818.9110107,278.3299866,176.2480011,171.3630066,4057.52002,44.09579849,639.4890137,247.0189972,143.8159943,349.8370056,115.0309982,51.92300034,351.2409973,133.1519928,50.31790161,1,0,0,0,0.0
