H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
111.3519974,1595.420044,13.08390045,124.8219986,117.4889984,130.9940033,114.288002,1551.689941,14.42700005,84.93499756,110.4589996,82.35230255,202.6719971,47.70830154,26.7765007,195.1869965,61.01240158,22.89719963,0,0,0,1,0.0
97.85959625,1651.329956,10.60039997,120.1039963,116.0930023,110.0429993,106.7020035,1553.050049,14.30340004,84.92500305,110.3290024,86.21440125,202.3099976,48.48089981,24.27249908,192.8350067,61.01990128,20.94249916,0,0,0,1,11.3
75.30709839,1768.73999,6.241250038,145.6419983,104.2099991,56.07740021,72.58280182,1683.97998,6.791379929,93.32800293,92.49980164,20.44669914,211.3939972,61.86840057,33.22230148,194.8410034,83.72769928,28.12689972,0,1,0,0,5.6
73.78209686,1813.47998,6.202000141,159.4360046,110.7959976,63.14160156,67.55110168,1682.150024,6.101940155,94.00229645,94.15019989,30.7003994,210.4450073,56.63299942,29.7677002,191.3000031,73.44010162,25.71509933,1,0,0,0,16.9
74.63150024,1803.420044,6.401750088,156.0659943,108.8980026,58.292099,66.4885025,1696.369995,6.102000237,94.26000214,93.44670105,26.65180016,212.0749969,59.30400085,28.97800064,190.3070068,77.12619781,25.56679916,1,0,0,0,0.0
137.0549927,1413.359985,20.20499992,143.7929993,112.473999,207.8959961,145.9360046,1513.650024,26.87829971,86.92089844,106.913002,138.0579987,207.6040039,43.43849945,34.97389984,196.9680023,57.78150177,25.74119949,0,1,0,0,0.0
75.36299896,1789.589966,6.327189922,147.9909973,103.9589996,50.22850037,71.12439728,1682.140015,6.689280033,93.22000122,92.40339661,20.18610001,211.3650055,61.94139862,31.62649918,193.8800049,83.96399689,27.24780083,0,1,0,0,0.0
137.9859924,1418.319946,19.77459908,141.6730042,112.8949966,203.2030029,145.1660004,1515.069946,25.5034008,86.91590118,107.0670013,128.6170044,207.2579956,44.00600052,32.66820145,193.4519958,58.64070129,24.76350021,0,0,0,1,11.3
73.24690247,1828.0,6.080870152,161.6580048,111.6539993,63.78689957,68.20120239,1682.949951,6.060599804,94.13890076,94.32779694,33.74459839,210.3090057,55.53710175,30.00849915,192.2839966,71.05130005,25.64940071,1,0,0,0,5.6
141.0650024,1410.369995,19.87050056,139.7449951,113.151001,202.1710052,146.5910034,1515.579956,25.00419998,86.93379974,107.163002,123.5619965,206.8560028,44.26340103,30.22719955,189.3110046,59.22389984,23.74580002,1,0,0,0,0.0
93.26270294,1673.810059,10.22789955,153.5850067,108.1620026,105.2249985,87.1690979,1643.48999,12.59389973,89.7609024,92.8859024,42.93159866,221.4649963,58.92160034,35.479599,191.6499939,78.8859024,26.59269905,1,0,0,0,5.6
87.38169861,1713.98999,8.976670265,144.052002,113.6299973,81.78109741,83.98899841,1616.930054,10.76420021,90.19020081,97.7335968,56.96900177,205.322998,55.58580017,27.18540001,185.5429993,68.88200378,23.49900055,0,1,0,0,0.0
73.15149689,1831.910034,6.062119961,162.177002,111.7310028,63.77069855,68.11190033,1682.920044,6.037630081,94.16130066,94.33840179,34.0760994,210.2649994,55.29449844,29.81760025,192.5579987,70.75209808,25.61709976,0,0,1,0,5.6
75.14589691,1795.560059,6.476409912,151.9389954,107.7649994,56.67630005,68.13749695,1677.26001,6.278349876,93.04740143,92.26119995,25.82929993,211.2400055,59.72990036,29.44490051,191.3119965,78.3792038,26.26099968,1,0,0,0,0.0
160.4949951,1331.410034,23.21220016,138.8730011,113.1110001,234.5870056,161.427002,1513.030029,27.26950073,86.95549774,107.1060028,126.6589966,206.4519958,42.7541008,27.69619942,184.6410065,59.3669014,22.82600021,1,0,0,0,0.0
102.8359985,1628.869995,11.48120022,121.3960037,116.2939987,115.9469986,109.3919983,1552.25,14.7173996,84.94819641,110.3249969,86.93540192,202.4170074,48.32780075,25.0848999,193.9759979,60.90470123,21.66329956,0,0,0,1,11.3
141.2590027,1408.719971,19.67420006,137.6519928,113.4420013,193.5099945,145.6069946,1516.180054,24.32550049,87.03910065,107.3069992,118.6220016,206.1320038,44.63230133,27.20960045,183.8110046,59.76459885,22.21159935,1,0,0,0,5.6
134.6840057,1426.859985,19.68610001,142.6419983,112.5159988,201.8090057,143.7070007,1514.209961,26.34009933,86.91049957,106.9459991,136.7319946,207.5449982,43.70560074,34.47610092,197.0599976,57.82289886,25.55109978,0,0,0,1,0.0
119.1269989,1536.329956,14.77939987,128.9980011,115.4810028,144.9530029,124.3840027,1547.030029,18.96229935,85.11560059,109.9810028,99.3214035,202.4049988,47.38869858,27.34970093,188.7630005,61.05970001,22.33429909,1,0,0,0,16.9
75.58270264,1779.939941,6.346549988,146.8869934,104.6380005,52.89730072,71.52320099,1682.209961,6.694280148,93.2193985,92.4280014,20.82040024,211.3549957,61.78440094,31.82769966,192.9060059,83.24069977,27.40430069,1,0,0,0,5.6
124.2779999,1502.719971,16.54190063,135.4830017,113.6080017,166.5299988,131.3609924,1519.800049,20.90069962,86.85839844,107.3960037,109.9140015,206.8549957,45.96929932,29.6590004,193.3760071,59.63909912,23.63619995,0,0,0,1,0.0
133.1929932,1447.859985,18.60029984,139.1809998,113.1620026,189.147995,140.2420044,1516.780029,23.89450073,86.90139771,107.1920013,121.913002,207.0559998,44.76810074,31.27000046,192.8450012,59.04520035,24.22540092,0,0,0,1,0.0
