M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
402.3089905,3337.040039,42.5428009,442.8269958,250.1869965,17.21969986,457.7730103,3342.870117,55.86750031,403.1659851,249.8200073,10.03559971,211.345993,63.43939972,38.54759979,196.7279968,73.29489899,41.33530045,0,0,0,1
399.7120056,3295.27002,42.59899902,442.1879883,250.5599976,17.17580032,458.3340149,3321.639893,56.42829895,403.0409851,254.0549927,10.02019978,211.2350006,63.41400146,38.54330063,195.2779999,73.51049805,41.37110138,0,0,0,1
353.7879944,3330.909912,41.17240143,429.2099915,235.6990051,16.57150078,401.6470032,3367.790039,53.23960114,390.9580078,237.8899994,9.648659706,210.5599976,64.97450256,38.53889847,195.1360016,76.33730316,41.08509827,0,0,0,1
384.2160034,3368.310059,41.26819992,437.6640015,244.102005,17.1977005,434.4769897,3371.439941,53.5943985,396.3110046,239.0440063,9.934820175,211.723999,63.42539978,38.56890106,198.5500031,74.82230377,41.25590134,0,0,0,1
287.1300049,3765.399902,52.23860168,461.0,239.3659973,16.02689934,366.7420044,3778.169922,64.45200348,416.2619934,227.9810028,10.72809982,220.6410065,87.00520325,39.54660034,220.8179932,95.06169891,42.93650055,0,0,0,1
306.5190125,3732.040039,43.48789978,452.375,249.1430054,16.86829948,412.6579895,3662.330078,60.25230026,411.5390015,238.9420013,11.13679981,224.151001,73.69000244,40.6595993,212.3049927,88.22409821,43.73880005,0,0,0,1
288.0280151,3780.590088,48.02539825,448.5220032,234.0570068,15.20440006,369.9100037,3762.120117,67.02189636,412.8710022,238.2920074,9.237139702,219.5829926,81.42040253,39.3987999,212.7590027,90.57430267,42.70159912,1,0,0,0
348.3039856,3436.830078,42.91260147,440.5700073,242.7070007,16.10350037,422.0329895,3449.97998,57.74000168,398.8580017,243.8899994,9.659970284,218.5829926,66.69920349,38.2118988,196.4409943,81.72940063,43.15790176,0,0,0,1
331.6549988,3623.709961,43.26879883,448.5820007,249.7039948,16.85129929,444.7149963,3582.949951,59.01589966,414.0440063,243.147995,10.91720009,217.2599945,69.35489655,40.20090103,204.2220001,84.1026001,43.72859955,0,0,0,1
306.25,3660.449951,43.46239853,440.375,231.8939972,14.89529991,380.9620056,3635.370117,60.74739838,405.072998,236.7969971,9.251440048,217.8860016,73.03140259,39.25289917,204.6210022,85.15609741,42.32989883,1,0,0,0
340.6279907,3551.030029,39.39319992,427.5830078,224.3170013,16.69179916,378.0360107,3506.919922,50.66130066,391.2369995,201.1049957,9.863289833,211.5679932,65.87319946,38.09859848,201.9850006,77.68810272,40.60010147,0,0,0,1
290.1279907,3731.530029,43.90240097,432.8909912,214.0780029,13.39379978,334.4590149,3694.389893,59.34640121,401.3590088,211.1049957,8.79172039,218.1069946,77.4489975,39.24309921,208.0399933,80.93450165,42.21009827,1,0,0,0
379.8150024,3253.879883,42.47409821,436.769989,245.7160034,16.63710022,437.506012,3328.939941,54.69250107,398.3410034,254.6060028,9.740810394,209.7610016,64.22979736,38.47859955,192.197998,75.76709747,40.99620056,0,0,0,1
271.4700012,3762.290039,47.40169907,439.0780029,205.5299988,13.79489994,317.1119995,3789.689941,60.65169907,406.7640076,201.5980072,9.295280457,218.4640045,76.09089661,39.44459915,204.9429932,88.35350037,42.4129982,0,0,0,1
457.3999939,3463.899902,44.9007988,459.9570007,263.9729919,17.69809914,511.1069946,3453.48999,57.13259888,425.5069885,262.5429993,10.68490028,211.0449982,63.27959824,38.52939987,203.6690063,68.43139648,41.20899963,0,0,0,1
279.5889893,3791.360107,46.6432991,442.7409973,213.2660065,14.03880024,339.8510132,3767.120117,61.1529007,408.0549927,205.4210052,9.156100273,219.0919952,78.69270325,39.44469833,211.1829987,88.87519836,42.57830048,0,0,0,1
350.368988,3474.429932,42.97890091,444.2619934,245.7899933,16.27750015,435.2659912,3483.550049,57.91059875,405.1629944,244.1349945,10.10149956,216.826004,66.39060211,39.43000031,197.6109924,81.23809814,43.17779922,0,0,0,1
368.6199951,3319.699951,42.6108017,434.6010132,245.4929962,15.82740021,435.9389954,3378.280029,55.96009827,398.4349976,249.7019958,9.3811903,207.6100006,64.48400116,38.42699814,188.3659973,78.667099,40.62220001,0,0,0,1
465.6530151,3485.570068,43.69120026,460.6140137,261.9989929,17.93610001,512.190979,3469.120117,55.57389832,422.9460144,253.4810028,10.60700035,211.3430023,63.36429977,38.54959869,205.0460052,69.51159668,41.26010132,0,0,0,1
343.0969849,3508.449951,43.03659821,445.868988,245.2299957,16.16300011,429.1010132,3491.179932,58.81359863,403.3139954,243.1710052,9.957859993,218.6889954,67.27159882,39.38430023,199.1289978,82.59809875,44.71350098,0,0,0,1
266.3320007,3758.52002,47.41730118,437.0620117,200.3880005,13.59360027,304.2630005,3789.080078,60.52539825,406.3139954,197.6119995,9.318579674,218.4720001,75.59770203,39.4469986,204.6000061,87.98459625,42.39599991,0,0,0,1
