Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.949753,127.913002,1.62804,579.9180298,107.1819992,54.9182014,1.03223,114.6949997,1.52914,392.1619873,93.3569031,50.7145996,355.4039917,91.8158035,50.1543007,347.6350098,106.9520035,50.2935982,6.8
0.978722,149.3529968,1.85638,568.6160278,128.1889954,56.4322014,1.05748,137.6109924,1.5512201,397.0289917,112.6559982,52.5541,356.1289978,77.8500977,52.8496017,351.894989,96.1724014,52.8894005,6.8
0.984683,82.6274033,1.2852401,625.8939819,75.316803,57.5962982,1.05557,73.5774002,1.4285001,486.3710022,68.5186996,55.0932999,360.3819885,121.2750015,46.3574982,366.4070129,140.2630005,53.4006004,0.0
0.978901,82.7086029,1.30638,603.026001,75.9658966,55.3212013,1.08951,73.2479019,1.41976,492.1879883,68.3789978,54.3114014,338.1090088,122.4860001,46.0526009,340.20401,141.3289948,50.603199,3.4
1.02697,84.1445999,1.32944,618.3530273,74.2205963,56.6493988,1.10069,72.2975998,1.32169,471.2349854,64.2981033,52.1542015,345.7619934,117.1940002,50.4631996,343.0580139,135.451004,49.5970001,0.0
0.889525,92.2029037,1.2654999,612.1680298,80.0894012,53.7174988,0.950709,77.4718018,1.40894,387.9859924,65.6662979,47.7477989,358.1419983,113.0350037,49.3799019,342.0660095,123.3789978,47.0107002,0.0
0.854256,150.0330048,1.71984,583.15802,120.3860016,58.0066986,0.910673,137.2590027,1.4537801,427.6059875,109.2939987,55.8987007,357.1149902,87.0106964,46.8409996,356.553009,102.3290024,51.8947983,10.1
1.03842,86.9600983,1.30971,617.7650146,74.0948029,55.4299011,1.0872,72.5886993,1.29354,441.7879944,62.3462982,49.0089989,349.6239929,111.9329987,53.5716019,350.9500122,130.5249939,49.9852982,0.0
0.946261,130.4669952,1.56455,579.6430054,106.0429993,54.8792,1.02871,115.9140015,1.5228601,392.6239929,92.7520981,50.5876007,355.4060059,94.9588013,48.1659012,347.6539917,108.6709976,49.9706993,0.0
0.947178,136.7720032,1.62177,579.4429932,110.9970016,54.9734001,1.02982,122.6090012,1.52492,396.118988,97.6557999,51.2435989,355.3989868,91.2266006,48.2501984,347.7430115,106.2300034,50.2109985,10.1
0.903061,133.4400024,1.84855,577.9509888,118.3430023,57.9925003,0.990218,123.1439972,1.55203,395.1600037,104.0329971,52.8865013,360.7019958,81.4909973,57.2416992,357.7479858,100.0479965,54.1432991,0.0
1.1533099,148.8849945,1.86625,584.2089844,125.7009964,56.7298012,1.05792,137.0879974,1.47505,406.3989868,111.2429962,53.176899,354.0650024,79.1841965,51.7765007,350.3410034,97.2108994,52.2626991,0.0
1.0167201,81.7482986,1.37799,651.4279785,74.381897,60.9276009,1.13317,72.2721024,1.44116,509.9609985,66.5115967,56.9076004,355.276001,123.1500015,48.6437988,351.9819946,141.1439972,51.0816994,3.4
0.931265,88.6200027,1.23119,604.460022,74.7136993,54.4976997,1.00957,72.0886993,1.08708,409.0549927,61.0248985,46.2033005,347.7669983,108.7190018,57.4322014,347.072998,127.0930023,48.4025993,0.0
1.0044,87.2478027,1.28672,594.1480103,74.5374985,54.7248001,1.0452,74.9725037,1.27373,433.8259888,64.6727982,48.5391006,344.0849915,114.0899963,50.0588989,343.2820129,131.0610046,50.0335007,6.8
1.00831,85.3889999,1.29431,592.7219849,74.9777985,54.4295006,1.06432,74.8713989,1.32576,462.1600037,66.6724014,51.9401016,343.2780151,118.9309998,47.6632996,347.7780151,136.345993,51.2170982,3.4
1.02353,85.9869003,1.29146,617.3469849,74.7839966,56.5158997,1.09361,73.8979034,1.31288,462.4100037,64.865097,51.2767982,345.5910034,116.5410004,50.0214005,342.8930054,134.8679962,49.5603981,0.0
0.887725,93.9573975,1.28675,592.0189819,80.8713989,52.2448006,0.965805,80.274498,1.42535,393.9190063,66.8203964,48.6394997,344.4249878,111.2839966,45.9724998,329.8330078,122.6080017,45.3937988,3.4
1.0361,88.6829987,1.2912,616.0139771,74.3828964,55.2024002,1.08192,74.3264999,1.28336,430.6919861,62.6235008,47.9059982,349.3469849,111.8600006,52.6306992,350.776001,129.9149933,49.8916016,6.8
0.903692,147.8280029,1.87211,577.7369995,127.8339996,58.0205994,0.99455,136.4730072,1.55163,400.7309875,112.3649979,53.5536003,360.4979858,76.6502991,53.4659996,357.5780029,95.5248032,53.4777985,0.0
0.832277,144.5359955,1.6168,536.4050293,114.4369965,54.0418015,0.905759,129.2799988,1.34261,385.5180054,101.5790024,50.0970001,357.4150085,89.9766006,47.0507011,361.2919922,104.822998,52.3580017,0.0
