DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
352.2229919,3294.75,47.6357994,348.4400024,166.7449951,11.5641003,315.9639893,3342.4099121,50.8221016,307.5769958,162.923996,6.7344699,170.102005,58.0909004,20.4482002,153.279007,70.9940033,21.1420002
479.3190002,2216.5600586,78.786499,255.4320068,226.7279968,42.1632996,484.3299866,2461.1000977,78.7903976,195.8220062,212.4680023,31.0338001,189.1150055,35.4944,16.8990993,144.4170074,46.3130989,16.2318993
230.1150055,3248.8898926,38.4119987,342.5509949,174.3789978,10.8711004,258.3039856,2896.3999023,57.9858017,266.303009,150.4170074,6.0441699,168.9080048,57.7333984,19.809,157.8580017,68.9440994,20.655899
343.0750122,3269.25,46.0551987,345.8940125,165.3309937,11.3525,352.9639893,3177.9899902,50.9735985,290.9119873,155.2859955,6.3548999,152.1920013,59.4500008,20.3374004,147.7050018,71.6444016,19.9790001
462.2810059,2314.6799316,73.9604034,257.4719849,225.2420044,42.1595001,467.1640015,2472.2299805,76.294899,196.8249969,213.1490021,31.1222992,182.9029999,35.7400017,16.8139,141.9949951,48.1002007,15.6194
358.1789856,2875.0100098,53.424099,311.2369995,215.5590057,38.3524017,341.1099854,2885.25,62.2781982,259.651001,206.7030029,26.6721992,169.401001,47.9105988,18.7765007,150.3049927,59.1580009,18.7268009
311.6940002,2618.3300781,48.5466995,267.2640076,213.1040039,39.7725983,222.8359985,2610.2099609,56.3984985,213.5200043,209.7109985,29.5587997,162.5390015,43.0292015,17.0636997,144.2039948,53.9849014,16.6926994
434.0270081,2365.7600098,66.4849014,262.0039978,219.8509979,40.7272987,433.3900146,2528.1699219,71.1582031,202.2420044,210.5460052,30.4099007,179.5039978,37.0069008,16.9440002,141.1840057,49.9682999,15.6819
312.5809937,2627.3000488,49.0028992,267.7929993,216.1210022,40.1753998,221.3439941,2609.7199707,56.7966995,213.923996,210.8470001,29.7579994,162.6340027,42.778801,17.0543003,143.8619995,54.1451988,16.7021008
431.3609924,2343.2299805,66.365303,261.2879944,220.1230011,40.7251015,427.8139954,2527.8601074,70.9374008,202.1809998,209.9210052,30.3540993,182.0980072,37.0750999,17.0088997,142.2510071,49.8336983,16.1597004
451.1860046,3281.5800781,44.5704002,349.2390137,165.5010071,11.6927996,429.7430115,3096.8200684,59.0978012,280.3599854,149.7220001,6.4429798,161.8450012,64.9218979,20.0590992,145.970993,81.2558975,17.8817997
377.7470093,2552.4199219,61.9701004,270.6329956,237.0820007,42.4752007,306.2590027,2573.4799805,68.4121017,213.6649933,221.2890015,30.9799004,165.2749939,39.0217018,16.4053001,142.6929932,50.1860008,15.8731003
223.5399933,3247.6899414,37.2943001,343.019989,173.0679932,10.9046001,246.322998,2955.6999512,55.4589996,271.5140076,152.0469971,6.0851102,174.7769928,57.8560982,19.9258995,159.9190063,69.4330978,21.5279007
379.3710022,3275.0600586,45.0661011,346.5480042,168.2819977,11.2723999,386.0809937,3054.4199219,59.1548996,277.1199951,150.7680054,6.3007202,153.2619934,60.7356987,20.1441994,146.7230072,74.4686966,17.3918991
497.1940002,2318.3300781,82.0800018,259.1140137,235.548996,43.6086998,505.2449951,2460.9599609,82.5003967,196.9129944,218.4429932,31.7917004,176.6790009,33.7540016,16.8519993,137.6360016,47.8078995,15.2145004
284.5599976,2602.9399414,39.4807014,265.0599976,204.423996,38.1458015,193.7050018,2629.1899414,49.3625984,212.7339935,204.6860046,28.8624001,170.0240021,44.4874001,17.1378994,148.0879974,56.6972008,17.7367001
435.1019897,2645.3300781,74.3237991,290.3940125,246.6239929,44.4109993,426.8619995,2625.1899414,77.8337021,230.3190002,221.9660034,31.1334991,184.0039978,38.8003006,17.7145004,149.3009949,48.6366005,18.1994991
403.5639954,2407.9099121,59.1767006,262.1199951,215.4940033,40.0709991,396.0180054,2542.6499023,66.626297,203.3249969,208.6009979,30.1072006,179.8339996,38.4081001,16.9050999,142.8589935,50.7625999,15.757
302.2590027,2467.9499512,37.5303993,259.5629883,210.8970032,39.1601982,262.0119934,2573.8200684,54.4155998,205.3170013,202.2929993,29.3442993,181.052002,42.8254013,17.0755997,145.996994,54.4827003,17.1452999
181.0690002,3246.4699707,37.1456985,342.3729858,175.298996,10.8766003,215.7850037,2713.3200684,66.0783997,251.0980072,145.2810059,6.0093498,173.1589966,57.0587006,19.8426991,159.2890015,67.103302,21.2859001
422.5559998,2973.1499023,61.5741997,358.2630005,231.2019958,40.6935005,404.9379883,3109.3100586,66.1772995,294.0929871,211.9620056,28.3768005,175.3860016,47.1436996,19.632,147.8580017,61.9215012,19.3850994
446.3240051,2489.8200684,71.785202,268.3150024,259.1010132,44.7224998,422.4039917,2536.7700195,77.6636963,213.5899963,228.2109985,31.3435993,167.9400024,35.2173996,16.8859997,141.0480042,47.7874985,15.3206997
378.3940125,3266.5300293,43.7350998,346.7950134,168.5670013,11.5424995,384.446991,2986.0,61.3180008,271.3139954,147.6710052,6.3495002,156.8789978,61.6776009,19.9498005,146.1549988,75.8962021,17.7189007
547.3189697,2141.0100098,97.433403,256.5620117,237.7460022,43.3642006,550.1439819,2432.75,90.2279968,194.6459961,219.3249969,31.5585995,193.0850067,32.8540001,16.9955997,143.6269989,43.1111984,16.4251003
338.118988,2472.8999023,44.1226997,261.7139893,209.8500061,39.1727982,304.5390015,2570.9499512,57.8041,205.5169983,204.8350067,29.5652008,180.9810028,41.3074989,16.9862995,146.404007,52.9471016,16.7360001
