Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.381404,54.7627983,0.894995,270.802002,33.1996994,6.5707002,0.379996,42.077301,0.7734,204.6829987,26.5496006,3.80002,240.3919983,93.4573975,39.5326996,210.4620056,106.2170029,33.4642982,28.2
0.300529,35.6417999,0.954168,251.2539978,26.7019005,6.3134799,0.30265,29.1371002,0.798782,206.0690002,19.6324997,4.0746698,241.9100037,96.2565002,45.7234001,227.5630035,108.4369965,44.392601,0.0
0.331909,38.8190994,1.00745,245.5019989,27.5272007,6.1611199,0.313496,31.4360008,0.804504,199.720993,20.5398006,3.9259601,245.8339996,97.774498,43.4047012,225.7640076,107.4700012,38.0479012,22.5
0.239948,45.3815002,0.750106,251.1060028,27.3827,5.46313,0.278486,34.5400009,0.779092,200.8249969,21.4426994,3.8538899,219.7100067,87.7845993,135.9080048,208.201004,102.4089966,46.2719994,0.0
0.319667,33.1654015,0.902502,247.401001,25.0561008,6.4087801,0.309933,28.4190998,0.733035,207.0780029,19.0856991,4.3227601,231.2129974,99.7566986,41.6208,228.0720062,113.0780029,42.2616005,0.0
0.277011,36.3345985,0.854809,248.4519958,25.4736004,6.0159502,0.273395,30.2133007,0.702838,203.9640045,18.7861996,3.9723101,227.095993,93.1458969,45.2794991,228.5059967,107.3430023,43.9439011,0.0
0.187453,36.5709,0.87193,228.2830048,27.4284,6.0187502,0.217002,28.8134003,0.639225,199.1399994,21.2929993,3.9113901,244.5449982,93.3816986,43.0143013,215.8860016,104.2679977,37.7383003,0.0
0.247234,45.8396988,0.685755,255.5249939,27.5900002,5.6342802,0.305594,36.2603989,0.779791,205.003006,21.8241005,3.8923099,221.8990021,88.7525024,136.2449951,207.3899994,104.1029968,48.6113014,0.0
0.351898,41.5242996,0.874278,276.5100098,27.2812004,6.56708,0.380109,33.3748016,0.719316,215.4429932,22.3295002,4.3702502,231.154007,97.5887985,40.8418007,231.1560059,115.5889969,41.4766998,22.5
0.329321,35.0391006,0.919947,253.0890045,25.3068008,6.3287301,0.317263,28.5193005,0.75391,207.2519989,18.9787998,4.2315202,228.4559937,97.0546036,42.8128014,223.4389954,110.901001,41.3282013,0.0
0.458215,47.2120018,1.00527,279.1650085,30.5459995,6.8337302,0.421766,36.7752991,0.759807,212.2649994,24.9613991,4.1782298,237.1439972,100.2949982,40.3003998,217.4750061,113.5930023,37.6422997,16.9
0.274235,46.8330994,0.66568,268.9370117,27.9085999,5.7482901,0.417139,37.3129005,0.9167,205.5970001,22.1182995,3.88923,218.7169952,92.0233002,138.9530029,203.2960052,103.7180023,44.0214996,0.0
0.392181,41.6116982,0.995549,275.5620117,27.7201004,6.5446901,0.419579,33.271801,0.759249,214.8070068,22.5408993,4.2985401,233.1840057,96.8003998,43.2719994,224.4980011,113.4860001,41.6966019,22.5
0.287182,41.2179985,0.856999,282.8469849,27.8770008,6.8628201,0.431132,33.6613998,0.723021,215.4949951,22.4253006,4.4179401,231.2940063,89.6734009,41.0918999,229.3079987,115.1679993,41.5742989,22.5
0.420731,56.0149002,0.909935,261.6740112,32.9334984,6.5068498,0.407464,44.8723984,0.7651,204.9140015,26.7609997,3.78442,239.5890045,90.2733002,39.5019989,207.7449951,105.0230026,33.4459991,28.2
