Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.411889,83.1007996,0.534134,225.701004,74.9153976,6.98069,0.362798,55.4515991,0.390344,131.4669952,46.5182991,2.92712,212.2689972,64.6391983,38.6371002,199.5970001,72.6555023,41.3088989,0.0
0.316012,51.8506012,0.499909,122.7519989,38.3889008,2.8550999,0.232842,46.4043007,0.400442,100.3740005,44.0416985,1.86878,210.2689972,64.0390015,38.5000992,199.7779999,72.0924988,41.1601982,18.0
0.312407,60.5001984,0.487916,151.0319977,48.338501,3.9528999,0.277595,49.2667999,0.322223,111.2890015,44.7512016,2.22087,211.2890015,63.5579987,38.5433006,199.6869965,71.2612,41.2961998,0.0
1.23268,89.721199,1.3983001,210.048996,44.8438988,5.7454801,1.4046299,89.7609024,1.51256,179.1439972,43.8395004,3.9168501,218.8800049,77.9166031,39.4802017,207.7510071,89.9486008,42.524601,0.0
1.13287,90.6390991,1.12643,214.5399933,45.6974983,5.7540302,1.23842,85.7340012,1.37494,173.8419952,43.8737984,3.87274,219.4060059,81.126503,39.4603004,214.6179962,90.3135986,42.7047997,9.0
0.401975,66.9695969,0.544406,179.4779968,55.8945007,5.16996,0.362016,53.2947998,0.321612,126.2149963,45.3448982,2.6882801,211.6840057,65.0552979,38.5993004,201.8240051,76.1175003,41.2723007,0.0
0.54289,71.1231995,0.573612,181.0169983,55.7863998,4.8971,0.497538,60.0008011,0.50032,137.0509949,47.6381989,2.8209701,209.5399933,65.3377991,37.903801,192.3280029,78.802803,40.1142006,9.0
1.15941,90.410202,1.2297,212.8560028,45.3633003,5.7999201,1.28932,87.1761017,1.43015,175.5529938,43.8624992,3.89551,219.1880035,79.8388977,39.4715996,211.5189972,90.5500031,42.6278992,9.0
0.880498,74.040802,1.10185,171.2570038,42.6758995,4.4069901,0.68238,73.3948975,0.950963,153.404007,43.8576012,3.3374801,218.0970001,72.3955994,39.2834015,205.0440063,86.1812973,42.4076996,27.0
0.552879,61.5140991,0.784127,143.6470032,41.7821999,3.63287,0.372877,57.6190987,0.714743,120.7470016,46.5514984,2.66907,212.5440063,66.4399033,38.0033989,202.2899933,78.4662018,40.789299,18.0
0.278259,48.3156013,0.410532,112.5319977,35.0233994,2.5539801,0.215967,45.0685997,0.363192,96.6362991,43.7937012,1.73057,210.6450043,63.4221992,38.5130997,203.9629974,69.824501,41.1758003,18.0
1.0494699,91.4316025,1.45201,216.5659943,51.7155991,7.3355899,0.943599,82.4265976,1.35715,166.753006,44.2002983,4.1907601,221.8959961,86.6449966,39.5270004,225.4839935,94.0526962,43.0059013,9.0
0.946868,77.6774979,1.04849,181.3159943,44.1562996,4.5461898,0.798135,74.3492966,0.928297,156.5630035,43.8919983,3.3557301,217.845993,74.5673981,39.2350998,205.6860046,83.7752991,42.2929001,9.0
0.638689,68.2777023,0.677326,165.1410065,48.0433998,4.02391,0.547428,64.0261002,0.608998,143.1809998,51.0764008,2.8327301,209.7960052,67.1787033,37.8526001,192.7929993,80.3891983,42.2537994,9.0
0.379823,71.1922989,0.516403,182.8950043,60.0513992,5.1844401,0.331216,53.2108002,0.389689,122.6610031,45.5834007,2.5866599,211.0930023,63.8895988,38.5516014,194.7230072,73.4738998,41.3414993,18.0
0.415159,63.1366997,0.53571,158.1360016,49.9197006,4.0570898,0.351949,52.7047005,0.447863,119.4179993,44.9790993,2.3903301,209.4080048,64.2305984,38.4574013,191.0549927,76.4822998,40.9194984,18.0
0.636141,65.4456024,0.943992,151.1820068,42.4319,3.8529,0.424483,63.3577995,0.820832,131.4429932,46.5581017,2.9140501,217.4539948,67.8001022,39.4805984,201.1089935,82.2466965,43.3046989,18.0
1.19803,86.6253967,1.34899,204.2830048,42.8266983,5.0158,1.25188,83.9011993,1.2215101,172.4689941,43.6992989,3.65487,217.8470001,75.2136002,39.3563995,201.9100037,84.2117996,42.1791992,0.0
0.432414,80.6171036,0.560487,219.9149933,72.0518036,6.86063,0.37893,55.7515984,0.384212,132.8399963,46.2821007,2.9726801,212.0249939,64.4720993,38.607399,199.7109985,75.1501007,41.1931992,9.0
0.873334,77.4492035,0.894697,191.5130005,50.3488998,4.6789398,0.846274,74.7216034,0.846467,167.6159973,50.4883995,3.46648,217.371994,72.194603,39.6968994,203.1340027,80.358902,42.9922981,0.0
0.583909,73.2058029,0.633009,191.3130035,58.0573997,5.39538,0.545259,61.2394981,0.504942,142.8600006,47.8204994,3.0433199,210.0299988,66.9244995,37.9561996,195.0670013,80.3478012,40.2494011,27.0
1.11844,91.9116974,1.2819099,219.2940063,49.0368004,6.68086,1.19218,86.9971008,1.51805,174.1210022,44.0643997,4.0932398,220.5050049,86.1004028,39.5298996,220.1900024,94.4178009,42.9241982,0.0
0.331398,62.9487,0.49516,161.3999939,51.2289009,4.4270601,0.294279,50.3129997,0.308211,115.663002,44.9662018,2.3715701,211.4869995,63.7504005,38.5634995,201.0469971,72.6231003,41.2826996,18.0
1.1140701,91.596199,1.19613,219.5200043,48.5264015,6.4423199,1.20286,86.4225006,1.4758,173.9900055,44.0413017,4.02004,220.197998,85.1488037,39.5085983,219.2230072,93.5514984,42.8983002,27.0
0.692972,70.1622009,0.953452,164.1620026,45.4724007,4.0090499,0.527321,71.1709976,0.832434,149.0410004,50.6745987,3.1556599,218.7519989,67.5482025,39.3923988,199.6179962,82.8935013,44.7291985,27.0
0.990824,81.0998993,1.1394,188.1170044,45.3748016,5.03929,0.836813,76.4686966,1.01834,159.7649994,43.9948006,3.49194,218.4949951,77.3534012,39.3050995,208.7819977,86.421402,42.4902992,0.0
0.890035,72.5183029,1.2174,167.322998,41.2797012,4.3703299,0.673325,74.2509003,1.0141,153.8049927,43.8019981,3.3898301,218.6360016,72.5894012,39.3516998,207.147995,87.7342987,42.5931015,0.0
