M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
442.2640076,3295.189941,53.57139969,636.5880127,442.3739929,181.3090057,472.7690125,3370.02002,67.22679901,508.9140015,436.7520142,140.3139954,202.6380005,47.66460037,26.8314991,194.378006,61.02320099,22.78009987,0,0,1,0,0.0
513.598999,3232.830078,75.01830292,751.4760132,483.4719849,219.276001,561.6640015,3324.030029,89.17050171,568.3280029,471.1459961,158.1470032,206.8560028,44.26340103,30.22719955,189.3110046,59.22389984,23.74580002,1,0,0,0,0.0
553.5159912,3121.340088,91.54029846,798.6090088,489.3070068,238.2039948,598.90802,3197.469971,101.512001,555.9060059,469.6130066,168.6620026,207.852005,42.79359818,36.65330124,197.8869934,57.59400177,26.42580032,0,1,0,0,0.0
542.867981,3120.540039,86.93609619,786.7139893,491.5849915,237.9550018,590.1010132,3218.679932,97.78299713,557.992981,472.7770081,165.5679932,207.7230072,42.82120132,35.6473999,194.7400055,58.15459824,25.82909966,0,1,0,0,0.0
416.4360046,3664.340088,49.57220078,811.1589966,411.6390076,148.9360046,449.5679932,3779.98999,61.55479813,664.9979858,393.2720032,100.6839981,212.2380066,59.63499832,28.3010006,189.4799957,77.26290131,25.20240021,1,0,0,0,0.0
513.3220215,3236.699951,75.19650269,750.7639771,481.0069885,217.9049988,560.4390259,3321.850098,89.19049835,565.1099854,468.6390076,158.1799927,206.9360046,44.46649933,30.6685009,190.5749969,59.16109848,23.93799973,1,0,0,0,0.0
406.0859985,3560.790039,48.52659988,798.5939941,396.6029968,154.2039948,438.0140076,3684.040039,60.13010025,652.0579834,379.0570068,105.7060013,210.4920044,57.0780983,29.87940025,190.947998,74.59590149,25.81550026,1,0,0,0,0.0
463.8999939,3300.429932,59.37490082,671.09198,454.8609924,189.151001,501.29599,3378.820068,73.83190155,528.565979,448.4840088,143.4420013,202.6040039,47.22190094,27.82769966,191.5630035,61.1208992,22.68479919,0,0,0,1,0.0
512.5230103,3232.209961,76.0809021,747.8540039,473.2189941,215.2640076,556.4249878,3305.689941,89.2111969,553.6970215,460.5310059,158.3059998,207.1179962,44.83110046,31.58029938,193.9400024,58.95849991,24.37590027,1,0,0,0,0.0
438.8840027,3307.649902,52.01639938,630.2310181,433.5539856,176.0769958,468.401001,3376.679932,66.29650116,500.1799927,429.6820068,139.5160065,202.6139984,48.0019989,25.91900063,195.9440002,60.97019958,22.6147995,1,0,0,0,0.0
419.2340088,3629.48999,50.29930115,809.8980103,405.2879944,148.0789948,449.3049927,3734.939941,61.94060135,664.382019,388.6480103,101.5739975,211.2429962,59.21760178,28.78590012,190.9889984,76.9598999,25.91550064,0,0,0,1,0.0
405.5119934,3641.5,48.63489914,804.4730225,410.0239868,150.8130035,441.5329895,3753.179932,60.38949966,668.6550293,392.0429993,106.6019974,210.9420013,58.21659851,27.17259979,189.5839996,74.64880371,24.50009918,1,0,0,0,0.0
458.4240112,3403.77002,54.7696991,665.5880127,450.3580017,174.598999,496.7940063,3449.189941,72.603302,544.03302,447.3399963,143.470993,202.2480011,48.35570145,25.91020012,190.2920074,60.72729874,21.82649994,0,0,0,1,0.0
405.3770142,3665.679932,49.0143013,807.4180298,417.0299988,151.3300018,442.0159912,3780.629883,60.50090027,680.8449707,398.8129883,107.3700027,211.0740051,58.29650116,26.65010071,189.5330048,74.54000092,24.09210014,1,0,0,0,0.0
462.5310059,3328.639893,58.15599823,670.3270264,453.5109863,185.9199982,500.2170105,3397.98999,73.60019684,532.40802,448.0690002,143.4579926,202.5209961,47.46860123,27.22970009,191.2489929,61.05049896,22.50079918,1,0,0,0,0.0
427.4660034,3738.0,49.90750122,820.802002,424.1530151,148.4450073,459.5929871,3867.189941,62.17250061,661.4279785,403.7739868,95.26039886,211.5930023,61.00970078,28.09880066,185.9100037,79.6088028,25.11840057,1,0,0,0,0.0
459.2879944,3373.350098,56.0102005,666.6569824,450.321991,179.5310059,496.9729919,3428.189941,72.82839966,537.2109985,446.4989929,143.220993,202.3860016,47.98649979,26.35890007,190.9129944,60.91749954,22.1678009,1,0,0,0,0.0
460.4079895,3605.080078,63.60300064,842.7930298,408.072998,143.9609985,477.322998,3698.48999,71.35890198,679.3270264,391.3739929,87.14949799,211.4029999,62.30080032,32.02190018,194.1100006,84.33989716,27.42900085,0,1,0,0,0.0
376.0390015,3490.389893,42.72380066,765.2800293,375.4580078,152.1009979,407.5780029,3608.300049,55.73249817,634.5640259,358.3760071,113.0820007,210.2940063,55.31719971,30.42869949,192.4389954,70.32099915,25.69759941,0,1,0,0,0.0
458.1539917,3602.27002,63.32389832,839.8709717,405.1539917,143.901001,475.4070129,3691.530029,71.13970184,675.5219727,388.980011,88.70120239,211.3379974,61.68220139,31.40929985,193.8450012,83.6187973,27.15839958,0,1,0,0,0.0
487.1640015,3362.679932,64.76959991,713.414978,471.6640015,196.427002,530.9069824,3417.179932,81.53739929,567.1589966,464.1499939,151.5820007,206.7910004,46.3594017,27.98410034,189.9459991,59.95840073,23.07369995,0,0,0,1,0.0
544.5130005,3101.949951,87.52359772,789.7559814,494.5429993,241.5639954,591.9769897,3208.949951,98.12249756,557.0020142,474.6210022,165.8289948,207.9120026,42.66410065,36.74029922,194.7769928,58.17919922,26.07299995,0,1,0,0,0.0
445.8630066,3664.679932,54.91690063,831.1140137,417.0539856,151.496994,468.29599,3806.659912,65.8030014,674.9470215,399.4500122,90.71459961,211.1230011,60.80149841,31.72220039,189.4459991,82.228302,27.7826004,1,0,0,0,0.0
375.2990112,3486.669922,42.56850052,764.2089844,373.946991,151.7920074,406.8389893,3603.209961,55.63330078,633.2999878,357.0880127,113.3939972,210.2799988,55.20920181,30.3906002,192.5350037,70.15820313,25.67060089,0,1,0,0,0.0
